shop_name,shop_type,item,seed
Tule Weapon,07,Jump,599972
Tule Weapon,07,Smoke,599972
Tule Weapon,07,White Lv.4,599972
Tule Weapon,07,None,599972
Tule Weapon,07,None,599972
Tule Weapon,07,None,599972
Tule Weapon,07,None,599972
Tule Weapon,07,None,599972
Tule Armor,07,White Lv.6,599972
Tule Armor,07,Throw,599972
Tule Armor,07,Mimic,599972
Tule Armor,07,None,599972
Tule Armor,07,None,599972
Tule Armor,07,None,599972
Tule Armor,07,None,599972
Tule Armor,07,None,599972
Tule Inn,01,Flail,599972
Tule Inn,01,Eyedrop,599972
Tule Inn,01,Trident,599972
Tule Inn,01,Tinkerbell,599972
Tule Inn,01,HiPotion,599972
Tule Inn,01,Elixir,599972
Tule Inn,01,Soft,599972
Tule Inn,01,None,599972
Tule Magic,01,Golden Shield,599972
Tule Magic,01,Epee Sword,599972
Tule Magic,01,Mythril Sword,599972
Tule Magic,01,Cabin,599972
Tule Magic,01,Iron Shield,599972
Tule Magic,01,Bronze Helm,599972
Tule Magic,01,Ether,599972
Tule Magic,01,Phoenix Down,599972
Carwen Weapon,01,Tiger Mask,599972
Carwen Weapon,01,Sasuke,599972
Carwen Weapon,01,Judgement Staff,599972
Carwen Weapon,01,Mythril Hammer,599972
Carwen Weapon,01,Defender Sword,599972
Carwen Weapon,01,Javelin,599972
Carwen Weapon,01,Phoenix Down,599972
Carwen Weapon,01,Maiden's Kiss,599972
Carwen Armor,00,Scan,599972
Carwen Armor,00,Xzone,599972
Carwen Armor,00,Blowfish,599972
Carwen Armor,00,Meteo,599972
Carwen Armor,00,Levia,599972
Carwen Armor,00,None,599972
Carwen Armor,00,None,599972
Carwen Armor,00,None,599972
Carwen Inn,07,Barrier,599972
Carwen Inn,07,White Lv.1,599972
Carwen Inn,07,MgcSwrd Lv.3,599972
Carwen Inn,07,Equip Katana,599972
Carwen Inn,07,None,599972
Carwen Inn,07,None,599972
Carwen Inn,07,None,599972
Carwen Inn,07,None,599972
Carwen Magic,00,Ramuh,599972
Carwen Magic,00,Sleep,599972
