shop_name,shop_type,item,seed
Tule Weapon,01,Revivify,904371
Tule Weapon,01,Slumber Sword,904371
Tule Weapon,01,Silver Harp,904371
Tule Weapon,01,Silk robe,904371
Tule Weapon,01,Ether,904371
Tule Weapon,01,TurtleShell,904371
Tule Weapon,01,Cabin,904371
Tule Weapon,01,None,904371
Tule Armor,07,Freelancer,904371
Tule Armor,07,MgcSwrd Lv.3,904371
Tule Armor,07,X-Fight,904371
Tule Armor,07,None,904371
Tule Armor,07,None,904371
Tule Armor,07,None,904371
Tule Armor,07,None,904371
Tule Armor,07,None,904371
Tule Inn,01,Giyaman,904371
Tule Inn,01,Cabin,904371
Tule Inn,01,Genji Shield,904371
Tule Inn,01,Venom Axe,904371
Tule Inn,01,Soft,904371
Tule Inn,01,None,904371
Tule Inn,01,None,904371
Tule Inn,01,None,904371
Tule Magic,01,Circlet,904371
Tule Magic,01,Thor Hammer,904371
Tule Magic,01,Ancient Sword,904371
Tule Magic,01,Full Moon,904371
Tule Magic,01,DoomCut,904371
Tule Magic,01,Flame Ring,904371
Tule Magic,01,None,904371
Tule Magic,01,None,904371
Carwen Weapon,07,Equip Bows,904371
Carwen Weapon,07,MgcSwrd Lv.2,904371
Carwen Weapon,07,Image,904371
Carwen Weapon,07,DmgFloor,904371
Carwen Weapon,07,None,904371
Carwen Weapon,07,None,904371
Carwen Weapon,07,None,904371
Carwen Weapon,07,None,904371
Carwen Armor,00,L5 Doom,904371
Carwen Armor,00,FrogSong,904371
Carwen Armor,00,Sylph,904371
Carwen Armor,00,Ice,904371
Carwen Armor,00,Fire,904371
Carwen Armor,00,None,904371
Carwen Armor,00,None,904371
Carwen Armor,00,None,904371
Carwen Inn,01,Tricorn Hat,904371
Carwen Inn,01,Angel Ring,904371
Carwen Inn,01,Crystal Shield,904371
Carwen Inn,01,Mythril Helm,904371
Carwen Inn,01,OmegaMedl,904371
Carwen Inn,01,LuckMallet,904371
Carwen Inn,01,Giant Drink,904371
Carwen Inn,01,Bronze Helm,904371
Carwen Magic,01,Coronet,904371
Carwen Magic,01,Hero Drink,904371
Carwen Magic,01,Golem,904371
Carwen Magic,01,Giant's Axe,904371
Carwen Magic,01,Maiden's Kiss,904371
Carwen Magic,01,Thunder Whip,904371
Carwen Magic,01,Ice Shield,904371
Carwen Magic,01,Whip,904371
Worus Weapon,07,Hunter,904371
Worus Weapon,07,MgcSwrd Lv.6,904371
Worus Weapon,07,Preemptive,904371
Worus Weapon,07,Equip Swords,904371
Worus Weapon,07,None,904371
Worus Weapon,07,None,904371
Worus Weapon,07,None,904371
Worus Weapon,07,None,904371
Worus Armor,00,Hero,904371
Worus Armor,00,Crbnkl,904371
Worus Armor,00,Shiva,904371
Worus Armor,00,Meteo,904371
