shop_name,shop_type,item,seed
Tule Weapon,00,Life,8540028
Tule Weapon,00,Qrter,8540028
Tule Weapon,00,Size,8540028
Tule Weapon,00,None,8540028
Tule Weapon,00,None,8540028
Tule Weapon,00,None,8540028
Tule Weapon,00,None,8540028
Tule Weapon,00,None,8540028
Tule Armor,07,Dance,8540028
Tule Armor,07,None,8540028
Tule Armor,07,None,8540028
Tule Armor,07,None,8540028
Tule Armor,07,None,8540028
Tule Armor,07,None,8540028
Tule Armor,07,None,8540028
Tule Armor,07,None,8540028
Tule Inn,01,Stealth Suit,8540028
Tule Inn,01,LuckMallet,8540028
Tule Inn,01,Thunder Rod,8540028
Tule Inn,01,Flame Shield,8540028
Tule Inn,01,Potion,8540028
Tule Inn,01,Maiden's Kiss,8540028
Tule Inn,01,Revivify,8540028
Tule Inn,01,Soft,8540028
Tule Magic,01,DragonFang,8540028
Tule Magic,01,DarkMatter,8540028
Tule Magic,01,Dagger,8540028
Tule Magic,01,Slumber Sword,8540028
Tule Magic,01,Ogre Killer,8540028
Tule Magic,01,Crystal Shield,8540028
Tule Magic,01,Maiden's Kiss,8540028
Tule Magic,01,Eyedrop,8540028
Carwen Weapon,00,Antdt,8540028
Carwen Weapon,00,Titan,8540028
Carwen Weapon,00,Speed,8540028
Carwen Weapon,00,MgthyGrd,8540028
Carwen Weapon,00,None,8540028
Carwen Weapon,00,None,8540028
Carwen Weapon,00,None,8540028
Carwen Weapon,00,None,8540028
Carwen Armor,00,Fire3,8540028
Carwen Armor,00,Sleep,8540028
Carwen Armor,00,Charm,8540028
Carwen Armor,00,Float,8540028
Carwen Armor,00,L3 Flare,8540028
Carwen Armor,00,None,8540028
Carwen Armor,00,None,8540028
Carwen Armor,00,None,8540028
Carwen Inn,01,Flame Shield,8540028
Carwen Inn,01,Diamond Helm,8540028
Carwen Inn,01,Power Wrist,8540028
Carwen Inn,01,Kunai,8540028
Carwen Inn,01,Diamond Armlet,8540028
Carwen Inn,01,Thief's Glove,8540028
Carwen Inn,01,None,8540028
Carwen Inn,01,None,8540028
Carwen Magic,00,Ice3,8540028
Carwen Magic,00,Bahmut,8540028
Carwen Magic,00,Hero,8540028
Carwen Magic,00,Comet,8540028
Carwen Magic,00,Break,8540028
Carwen Magic,00,None,8540028
Carwen Magic,00,None,8540028
Carwen Magic,00,None,8540028
Worus Weapon,01,Tent,8540028
Worus Weapon,01,Dragon's Whisker,8540028
Worus Weapon,01,Protect Drink,8540028
Worus Weapon,01,Flame Shield,8540028
Worus Weapon,01,HiPotion,8540028
Worus Weapon,01,Phoenix Down,8540028
Worus Weapon,01,Eyedrop,8540028
Worus Weapon,01,None,8540028
Worus Armor,07,BlackMage,8540028
Worus Armor,07,Black Lv.3,8540028
Worus Armor,07,MgcSwrd Lv.5,8540028
Worus Armor,07,Smoke,8540028
Worus Armor,07,None,8540028
Worus Armor,07,None,8540028
Worus Armor,07,None,8540028
Worus Armor,07,None,8540028
Worus Magic,01,DarkSuit,8540028
Worus Magic,01,Power Staff,8540028
Worus Magic,01,Bandana,8540028
Worus Magic,01,Running Shoes,8540028
Worus Magic,01,Coronet,8540028
Worus Magic,01,Magus,8540028
Worus Magic,01,Thunder Scroll,8540028
Worus Magic,01,Elf Cape,8540028
Karnak Weapon 1,07,GilToss,8540028
Karnak Weapon 1,07,Capture,8540028
Karnak Weapon 1,07,Black Lv.4,8540028
Karnak Weapon 1,07,MP +10%,8540028
Karnak Weapon 1,07,None,8540028
Karnak Weapon 1,07,None,8540028
Karnak Weapon 1,07,None,8540028
Karnak Weapon 1,07,None,8540028
Karnak Weapon 2,07,Animals,8540028
Karnak Weapon 2,07,Combine,8540028
Karnak Weapon 2,07,Tame,8540028
Karnak Weapon 2,07,None,8540028
Karnak Weapon 2,07,None,8540028
Karnak Weapon 2,07,None,8540028
Karnak Weapon 2,07,None,8540028
Karnak Weapon 2,07,None,8540028
Karnak Armor,01,Killer Bow,8540028
Karnak Armor,01,Revivify,8540028
Karnak Armor,01,Healing Staff,8540028
Karnak Armor,01,Elixir,8540028
Karnak Armor,01,Thief's Glove,8540028
Karnak Armor,01,Brave Blade,8540028
Karnak Armor,01,Giyaman,8540028
Karnak Armor,01,Eyedrop,8540028
Common World 1 Inn,01,Mythril Hammer,8540028
Common World 1 Inn,01,Tricorn Hat,8540028
Common World 1 Inn,01,Staff of Light,8540028
Common World 1 Inn,01,Water Scroll,8540028
Common World 1 Inn,01,DblLance,8540028
Common World 1 Inn,01,Lumina Robe,8540028
Common World 1 Inn,01,Phoenix Down,8540028
Common World 1 Inn,01,Antidote,8540028
Karnak Magic 1,01,Coronet,8540028
Karnak Magic 1,01,Rainbow Dress,8540028
Karnak Magic 1,01,Potion,8540028
Karnak Magic 1,01,Broadsword,8540028
Karnak Magic 1,01,Flame Scroll,8540028
Karnak Magic 1,01,Thunder Scroll,8540028
Karnak Magic 1,01,Cursed Ring,8540028
Karnak Magic 1,01,Thunder Bow,8540028
Karnak Magic 2,00,Remora,8540028
Karnak Magic 2,00,Venom,8540028
Karnak Magic 2,00,Golem,8540028
Karnak Magic 2,00,Slow,8540028
Karnak Magic 2,00,GblinPnch,8540028
Karnak Magic 2,00,None,8540028
Karnak Magic 2,00,None,8540028
Karnak Magic 2,00,None,8540028
Karnak Magic 3,01,Katana,8540028
Karnak Magic 3,01,War Hammer,8540028
Karnak Magic 3,01,Mirage Vest,8540028
Karnak Magic 3,01,Wind Spear,8540028
Karnak Magic 3,01,Pinwheel,8540028
Karnak Magic 3,01,Genji Armor,8540028
Karnak Magic 3,01,Potion,8540028
Karnak Magic 3,01,Antidote,8540028
Crescent Weapon,07,Preemptive,8540028
Crescent Weapon,07,Equip Rods,8540028
Crescent Weapon,07,None,8540028
Crescent Weapon,07,None,8540028
Crescent Weapon,07,None,8540028
Crescent Weapon,07,None,8540028
Crescent Weapon,07,None,8540028
Crescent Weapon,07,None,8540028
Crescent Armor,07,Equip Armors,8540028
Crescent Armor,07,None,8540028
Crescent Armor,07,None,8540028
Crescent Armor,07,None,8540028
Crescent Armor,07,None,8540028
Crescent Armor,07,None,8540028
Crescent Armor,07,None,8540028
Crescent Armor,07,None,8540028
Istory Relic,07,Freelancer,8540028
Istory Relic,07,Summoner,8540028
Istory Relic,07,Berserk,8540028
Istory Relic,07,None,8540028
Istory Relic,07,None,8540028
Istory Relic,07,None,8540028
Istory Relic,07,None,8540028
Istory Relic,07,None,8540028
