shop_name,shop_type,item,seed
Tule Weapon,01,Plumed Hat,5075197
Tule Weapon,01,Antidote,5075197
Tule Weapon,01,Iron Shield,5075197
Tule Weapon,01,Thornlet,5075197
Tule Weapon,01,Eyedrop,5075197
Tule Weapon,01,None,5075197
Tule Weapon,01,None,5075197
Tule Weapon,01,None,5075197
Tule Armor,01,Power Wrist,5075197
Tule Armor,01,Crystal Helm,5075197
Tule Armor,01,Thunder Whip,5075197
Tule Armor,01,Wall Ring,5075197
Tule Armor,01,Maiden's Kiss,5075197
Tule Armor,01,TurtleShell,5075197
Tule Armor,01,Tent,5075197
Tule Armor,01,None,5075197
Tule Inn,07,DrgnSwd,5075197
Tule Inn,07,DmgFloor,5075197
Tule Inn,07,None,5075197
Tule Inn,07,None,5075197
Tule Inn,07,None,5075197
Tule Inn,07,None,5075197
Tule Inn,07,None,5075197
Tule Inn,07,None,5075197
Tule Magic,00,Fire,5075197
Tule Magic,00,Fire2,5075197
Tule Magic,00,Charm,5075197
Tule Magic,00,MindBlst,5075197
Tule Magic,00,Aero 2,5075197
Tule Magic,00,None,5075197
Tule Magic,00,None,5075197
Tule Magic,00,None,5075197
Carwen Weapon,00,GuardOff,5075197
Carwen Weapon,00,Psych,5075197
Carwen Weapon,00,Antdt,5075197
Carwen Weapon,00,Phenix,5075197
Carwen Weapon,00,None,5075197
Carwen Weapon,00,None,5075197
Carwen Weapon,00,None,5075197
Carwen Weapon,00,None,5075197
Carwen Armor,01,Lillith Rod,5075197
Carwen Armor,01,Tricorn Hat,5075197
Carwen Armor,01,Plumed Hat,5075197
Carwen Armor,01,Holy Lance,5075197
Carwen Armor,01,Ether,5075197
Carwen Armor,01,Elixir,5075197
Carwen Armor,01,Revivify,5075197
Carwen Armor,01,LuckMallet,5075197
Carwen Inn,07,Flirt,5075197
Carwen Inn,07,Caution,5075197
Carwen Inn,07,Kick,5075197
Carwen Inn,07,Equip Whips,5075197
Carwen Inn,07,None,5075197
Carwen Inn,07,None,5075197
Carwen Inn,07,None,5075197
Carwen Inn,07,None,5075197
Carwen Magic,01,Flame Scroll,5075197
Carwen Magic,01,Training Suit,5075197
Carwen Magic,01,RuneEdge,5075197
Carwen Magic,01,Earth Bell,5075197
Carwen Magic,01,DarkMatter,5075197
Carwen Magic,01,Mythril Armor,5075197
Carwen Magic,01,RegalCut,5075197
Carwen Magic,01,Coronet,5075197
Worus Weapon,07,MgcSwrd Lv.7,5075197
Worus Weapon,07,White Lv.1,5075197
Worus Weapon,07,Brawl,5075197
Worus Weapon,07,None,5075197
Worus Weapon,07,None,5075197
Worus Weapon,07,None,5075197
Worus Weapon,07,None,5075197
Worus Weapon,07,None,5075197
Worus Armor,07,MgcSwrd Lv.6,5075197
Worus Armor,07,Equip Ribbon,5075197
Worus Armor,07,Revive,5075197
Worus Armor,07,Equip Armors,5075197
Worus Armor,07,None,5075197
Worus Armor,07,None,5075197
Worus Armor,07,None,5075197
Worus Armor,07,None,5075197
Worus Magic,00,Ice3,5075197
Worus Magic,00,Holy,5075197
Worus Magic,00,Venom,5075197
Worus Magic,00,Love,5075197
Worus Magic,00,Ice3,5075197
Worus Magic,00,None,5075197
Worus Magic,00,None,5075197
Worus Magic,00,None,5075197
Karnak Weapon 1,01,Leather Armor,5075197
Karnak Weapon 1,01,Broadsword,5075197
Karnak Weapon 1,01,Red Shoes,5075197
Karnak Weapon 1,01,Silver Armlet,5075197
Karnak Weapon 1,01,Protect Drink,5075197
Karnak Weapon 1,01,Bronze Shield,5075197
Karnak Weapon 1,01,Thief's Glove,5075197
Karnak Weapon 1,01,HiPotion,5075197
Karnak Weapon 2,07,White Lv.3,5075197
Karnak Weapon 2,07,Hunter,5075197
Karnak Weapon 2,07,Dance,5075197
Karnak Weapon 2,07,None,5075197
Karnak Weapon 2,07,None,5075197
Karnak Weapon 2,07,None,5075197
Karnak Weapon 2,07,None,5075197
Karnak Weapon 2,07,None,5075197
Karnak Armor,01,Dagger,5075197
Karnak Armor,01,Epee Sword,5075197
Karnak Armor,01,Diamond Armlet,5075197
Karnak Armor,01,Rune Axe,5075197
Karnak Armor,01,Silk robe,5075197
Karnak Armor,01,Running Shoes,5075197
Karnak Armor,01,Strength,5075197
Karnak Armor,01,GrnBeret,5075197
Common World 1 Inn,00,Bolt3,5075197
Common World 1 Inn,00,Life,5075197
Common World 1 Inn,00,Aero 3,5075197
Common World 1 Inn,00,L4 Qrter,5075197
Common World 1 Inn,00,Regen,5075197
Common World 1 Inn,00,None,5075197
Common World 1 Inn,00,None,5075197
Common World 1 Inn,00,None,5075197
Karnak Magic 1,01,Bronze Armor,5075197
Karnak Magic 1,01,Training Suit,5075197
Karnak Magic 1,01,DarkSuit,5075197
Karnak Magic 1,01,AntiMagic Bow,5075197
Karnak Magic 1,01,Diamond Helm,5075197
Karnak Magic 1,01,Thief's Glove,5075197
Karnak Magic 1,01,Cotton Robe,5075197
Karnak Magic 1,01,Iron Shield,5075197
Karnak Magic 2,00,Fusion,5075197
Karnak Magic 2,00,Holy,5075197
Karnak Magic 2,00,Mute,5075197
Karnak Magic 2,00,Bolt,5075197
Karnak Magic 2,00,Toad,5075197
Karnak Magic 2,00,None,5075197
Karnak Magic 2,00,None,5075197
Karnak Magic 2,00,None,5075197
Karnak Magic 3,07,Hide,5075197
Karnak Magic 3,07,Black Lv.2,5075197
Karnak Magic 3,07,Summon Lv.1,5075197
Karnak Magic 3,07,Thief,5075197
Karnak Magic 3,07,None,5075197
Karnak Magic 3,07,None,5075197
Karnak Magic 3,07,None,5075197
Karnak Magic 3,07,None,5075197
Crescent Weapon,01,Excalibur,5075197
Crescent Weapon,01,Leather Cap,5075197
Crescent Weapon,01,Giant Drink,5075197
Crescent Weapon,01,Staff,5075197
Crescent Weapon,01,Phoenix Down,5075197
Crescent Weapon,01,None,5075197
Crescent Weapon,01,None,5075197
Crescent Weapon,01,None,5075197
Crescent Armor,00,Comet,5075197
Crescent Armor,00,Time Slip,5075197
Crescent Armor,00,Qrter,5075197
Crescent Armor,00,None,5075197
Crescent Armor,00,None,5075197
Crescent Armor,00,None,5075197
Crescent Armor,00,None,5075197
Crescent Armor,00,None,5075197
Istory Relic,07,Mimic,5075197
Istory Relic,07,White Lv.4,5075197
Istory Relic,07,HP +10%,5075197
Istory Relic,07,None,5075197
Istory Relic,07,None,5075197
Istory Relic,07,None,5075197
Istory Relic,07,None,5075197
Istory Relic,07,None,5075197
Jacole Weapon,01,Mythril Helm,5075197
Jacole Weapon,01,Bronze Helm,5075197
Jacole Weapon,01,Giyaman,5075197
Jacole Weapon,01,Mythril Armor,5075197
Jacole Weapon,01,Cotton Robe,5075197
Jacole Weapon,01,Air Blade,5075197
Jacole Weapon,01,Wizard Rod,5075197
Jacole Weapon,01,HiPotion,5075197
Jacole Armor,00,Magic,5075197
Jacole Armor,00,Hammer,5075197
