shop_name,shop_type,item,seed
Tule Weapon,00,Void,9455428
Tule Weapon,00,Fire3,9455428
Tule Weapon,00,MgthyGrd,9455428
Tule Weapon,00,None,9455428
Tule Weapon,00,None,9455428
Tule Weapon,00,None,9455428
Tule Weapon,00,None,9455428
Tule Weapon,00,None,9455428
Tule Armor,01,Mythril Armor,9455428
Tule Armor,01,Antidote,9455428
Tule Armor,01,AntiMagic Bow,9455428
Tule Armor,01,Staff of Light,9455428
Tule Armor,01,LuckMallet,9455428
Tule Armor,01,None,9455428
Tule Armor,01,None,9455428
Tule Armor,01,None,9455428
Tule Inn,07,Dbl Grip,9455428
Tule Inn,07,Dimen Lv.6,9455428
Tule Inn,07,None,9455428
Tule Inn,07,None,9455428
Tule Inn,07,None,9455428
Tule Inn,07,None,9455428
Tule Inn,07,None,9455428
Tule Inn,07,None,9455428
Tule Magic,00,Mute,9455428
Tule Magic,00,Blowfish,9455428
Tule Magic,00,Xzone,9455428
Tule Magic,00,Image,9455428
Tule Magic,00,Love,9455428
Tule Magic,00,None,9455428
Tule Magic,00,None,9455428
Tule Magic,00,None,9455428
Carwen Weapon,01,Coral Ring,9455428
Carwen Weapon,01,Ancient Sword,9455428
Carwen Weapon,01,Thunder Whip,9455428
Carwen Weapon,01,Elven Bow,9455428
Carwen Weapon,01,Phoenix Down,9455428
Carwen Weapon,01,None,9455428
Carwen Weapon,01,None,9455428
Carwen Weapon,01,None,9455428
Carwen Armor,01,Maiden's Kiss,9455428
Carwen Armor,01,Revivify,9455428
Carwen Armor,01,Speed Drink,9455428
Carwen Armor,01,Yoichi Bow,9455428
Carwen Armor,01,Plumed Hat,9455428
Carwen Armor,01,Staff of Light,9455428
Carwen Armor,01,Mythril Helm,9455428
Carwen Armor,01,Cabin,9455428
Carwen Inn,00,Quick,9455428
Carwen Inn,00,Hammer,9455428
Carwen Inn,00,Missile,9455428
Carwen Inn,00,GuardOff,9455428
Carwen Inn,00,Requiem,9455428
Carwen Inn,00,None,9455428
Carwen Inn,00,None,9455428
Carwen Inn,00,None,9455428
Carwen Magic,01,Cursed Ring,9455428
Carwen Magic,01,Bronze Shield,9455428
Carwen Magic,01,Golden Helm,9455428
Carwen Magic,01,Flame Scroll,9455428
Carwen Magic,01,Chicken Knife,9455428
Carwen Magic,01,Lamia's Tiara,9455428
Carwen Magic,01,Training Suit,9455428
Carwen Magic,01,Elven Bow,9455428
Worus Weapon,01,Enhancer,9455428
Worus Weapon,01,Tent,9455428
Worus Weapon,01,Flametongue,9455428
Worus Weapon,01,Bandana,9455428
Worus Weapon,01,Elixir,9455428
Worus Weapon,01,Maiden's Kiss,9455428
Worus Weapon,01,Soft,9455428
Worus Weapon,01,LuckMallet,9455428
Worus Armor,07,Slash,9455428
Worus Armor,07,MgcSwrd Lv.7,9455428
Worus Armor,07,Dimen Lv.3,9455428
Worus Armor,07,HP +30%,9455428
Worus Armor,07,None,9455428
Worus Armor,07,None,9455428
Worus Armor,07,None,9455428
Worus Armor,07,None,9455428
Worus Magic,00,Break,9455428
Worus Magic,00,Life,9455428
Worus Magic,00,????,9455428
Worus Magic,00,Qrter,9455428
Worus Magic,00,Size,9455428
Worus Magic,00,None,9455428
Worus Magic,00,None,9455428
Worus Magic,00,None,9455428
Karnak Weapon 1,00,Bolt,9455428
Karnak Weapon 1,00,Fire3,9455428
Karnak Weapon 1,00,Fire2,9455428
Karnak Weapon 1,00,Exploder,9455428
Karnak Weapon 1,00,Charm,9455428
Karnak Weapon 1,00,None,9455428
Karnak Weapon 1,00,None,9455428
Karnak Weapon 1,00,None,9455428
Karnak Weapon 2,07,Control,9455428
Karnak Weapon 2,07,Hide,9455428
Karnak Weapon 2,07,Berserk,9455428
Karnak Weapon 2,07,None,9455428
Karnak Weapon 2,07,None,9455428
Karnak Weapon 2,07,None,9455428
Karnak Weapon 2,07,None,9455428
Karnak Weapon 2,07,None,9455428
Karnak Armor,07,Black Lv.6,9455428
Karnak Armor,07,WhiteMage,9455428
Karnak Armor,07,Preemptive,9455428
Karnak Armor,07,Throw,9455428
Karnak Armor,07,None,9455428
Karnak Armor,07,None,9455428
Karnak Armor,07,None,9455428
Karnak Armor,07,None,9455428
Common World 1 Inn,00,DrkShock,9455428
Common World 1 Inn,00,Holy,9455428
Common World 1 Inn,00,Exit,9455428
Common World 1 Inn,00,Bolt2,9455428
Common World 1 Inn,00,Odin,9455428
Common World 1 Inn,00,None,9455428
Common World 1 Inn,00,None,9455428
Common World 1 Inn,00,None,9455428
Karnak Magic 1,01,Trident,9455428
Karnak Magic 1,01,Leather Shoes,9455428
Karnak Magic 1,01,Gungnir,9455428
Karnak Magic 1,01,Wizard Rod,9455428
Karnak Magic 1,01,Full Moon,9455428
Karnak Magic 1,01,GrnBeret,9455428
Karnak Magic 1,01,Tricorn Hat,9455428
Karnak Magic 1,01,Soot,9455428
Karnak Magic 2,01,DblLance,9455428
Karnak Magic 2,01,Coral Ring,9455428
Karnak Magic 2,01,AntiMagic Bow,9455428
Karnak Magic 2,01,Brave Blade,9455428
Karnak Magic 2,01,RisingSun,9455428
Karnak Magic 2,01,Gold Hairpin,9455428
Karnak Magic 2,01,Lumina Robe,9455428
Karnak Magic 2,01,Rod,9455428
Karnak Magic 3,01,Kodachi,9455428
Karnak Magic 3,01,Coral Ring,9455428
Karnak Magic 3,01,Angel Ring,9455428
Karnak Magic 3,01,Crystal Shield,9455428
Karnak Magic 3,01,Maiden's Kiss,9455428
Karnak Magic 3,01,Dream Harp,9455428
Karnak Magic 3,01,Ether,9455428
Karnak Magic 3,01,TurtleShell,9455428
Crescent Weapon,07,White Lv.5,9455428
Crescent Weapon,07,BlackMage,9455428
Crescent Weapon,07,Sing,9455428
Crescent Weapon,07,Dance,9455428
Crescent Weapon,07,None,9455428
Crescent Weapon,07,None,9455428
