shop_name,shop_type,item,seed
Tule Weapon,01,Gungnir,9535305
Tule Weapon,01,Shoat,9535305
Tule Weapon,01,Earth Bell,9535305
Tule Weapon,01,Earth Hammer,9535305
Tule Weapon,01,Ether,9535305
Tule Weapon,01,Phoenix Down,9535305
Tule Weapon,01,TurtleShell,9535305
Tule Weapon,01,Eyedrop,9535305
Tule Armor,07,Black Lv.5,9535305
Tule Armor,07,MgcSwrd Lv.7,9535305
Tule Armor,07,Knight,9535305
Tule Armor,07,None,9535305
Tule Armor,07,None,9535305
Tule Armor,07,None,9535305
Tule Armor,07,None,9535305
Tule Armor,07,None,9535305
Tule Inn,00,Ramuh,9535305
Tule Inn,00,None,9535305
Tule Inn,00,None,9535305
Tule Inn,00,None,9535305
Tule Inn,00,None,9535305
Tule Inn,00,None,9535305
Tule Inn,00,None,9535305
Tule Inn,00,None,9535305
Tule Magic,01,Knife,9535305
Tule Magic,01,DoomCut,9535305
Tule Magic,01,Mythril Glove,9535305
Tule Magic,01,Gungnir,9535305
Tule Magic,01,Ogre Killer,9535305
Tule Magic,01,Ragnarok,9535305
Tule Magic,01,Eyedrop,9535305
Tule Magic,01,LuckMallet,9535305
Carwen Weapon,00,Fire3,9535305
Carwen Weapon,00,Charm,9535305
Carwen Weapon,00,FrogSong,9535305
Carwen Weapon,00,Requiem,9535305
Carwen Weapon,00,Cure,9535305
Carwen Weapon,00,None,9535305
Carwen Weapon,00,None,9535305
Carwen Weapon,00,None,9535305
Carwen Armor,07,Caution,9535305
Carwen Armor,07,Monk,9535305
Carwen Armor,07,MP +30%,9535305
Carwen Armor,07,White Lv.2,9535305
Carwen Armor,07,None,9535305
Carwen Armor,07,None,9535305
Carwen Armor,07,None,9535305
Carwen Armor,07,None,9535305
Carwen Inn,07,Control,9535305
Carwen Inn,07,Dimen Lv.1,9535305
Carwen Inn,07,Red Lv.3,9535305
Carwen Inn,07,Dimen Lv.5,9535305
Carwen Inn,07,None,9535305
Carwen Inn,07,None,9535305
Carwen Inn,07,None,9535305
Carwen Inn,07,None,9535305
Carwen Magic,00,Ifrit,9535305
Carwen Magic,00,Life,9535305
Carwen Magic,00,Flare,9535305
Carwen Magic,00,Cure2,9535305
Carwen Magic,00,Ice,9535305
Carwen Magic,00,None,9535305
Carwen Magic,00,None,9535305
Carwen Magic,00,None,9535305
Worus Weapon,01,Healing Staff,9535305
Worus Weapon,01,Bronze Armor,9535305
Worus Weapon,01,Angel Gwn,9535305
Worus Weapon,01,BeastKiller,9535305
Worus Weapon,01,Revivify,9535305
Worus Weapon,01,Cabin,9535305
Worus Weapon,01,None,9535305
Worus Weapon,01,None,9535305
Worus Armor,01,Coronet,9535305
Worus Armor,01,Partisan,9535305
Worus Armor,01,Earth Bell,9535305
Worus Armor,01,Silk robe,9535305
Worus Armor,01,Dream Harp,9535305
Worus Armor,01,HiPotion,9535305
Worus Armor,01,Soft,9535305
Worus Armor,01,None,9535305
