shop_name,shop_type,item,seed
Tule Weapon,07,Evade,6488914
Tule Weapon,07,Cover,6488914
Tule Weapon,07,Thief,6488914
Tule Weapon,07,None,6488914
Tule Weapon,07,None,6488914
Tule Weapon,07,None,6488914
Tule Weapon,07,None,6488914
Tule Weapon,07,None,6488914
Tule Armor,07,White Lv.3,6488914
Tule Armor,07,None,6488914
Tule Armor,07,None,6488914
Tule Armor,07,None,6488914
Tule Armor,07,None,6488914
Tule Armor,07,None,6488914
Tule Armor,07,None,6488914
Tule Armor,07,None,6488914
Tule Inn,00,Charm,6488914
Tule Inn,00,Slow2,6488914
Tule Inn,00,None,6488914
Tule Inn,00,None,6488914
Tule Inn,00,None,6488914
Tule Inn,00,None,6488914
Tule Inn,00,None,6488914
Tule Inn,00,None,6488914
Tule Magic,01,Ribbon,6488914
Tule Magic,01,White Robe,6488914
Tule Magic,01,Water Scroll,6488914
Tule Magic,01,Mythril Sword,6488914
Tule Magic,01,Potion,6488914
Tule Magic,01,Ether,6488914
Tule Magic,01,Tent,6488914
Tule Magic,01,Tent,6488914
Carwen Weapon,00,L2 Old,6488914
Carwen Weapon,00,TinySong,6488914
Carwen Weapon,00,None,6488914
Carwen Weapon,00,None,6488914
Carwen Weapon,00,None,6488914
Carwen Weapon,00,None,6488914
Carwen Weapon,00,None,6488914
Carwen Weapon,00,None,6488914
Carwen Armor,01,Bone Mail,6488914
Carwen Armor,01,Iron Helm,6488914
Carwen Armor,01,DarkSuit,6488914
Carwen Armor,01,Forged,6488914
Carwen Armor,01,HiPotion,6488914
Carwen Armor,01,Phoenix Down,6488914
Carwen Armor,01,Soft,6488914
Carwen Armor,01,Cabin,6488914
Carwen Inn,01,Eyedrop,6488914
Carwen Inn,01,Coral Ring,6488914
Carwen Inn,01,BeastKiller,6488914
Carwen Inn,01,Giant's Gloves,6488914
Carwen Inn,01,Guardian,6488914
Carwen Inn,01,Broadsword,6488914
Carwen Inn,01,Crystal Shield,6488914
Carwen Inn,01,Kotetsu,6488914
Carwen Magic,00,Ice,6488914
Carwen Magic,00,Fire2,6488914
Carwen Magic,00,Qrter,6488914
Carwen Magic,00,????,6488914
Carwen Magic,00,L4 Qrter,6488914
Carwen Magic,00,None,6488914
Carwen Magic,00,None,6488914
Carwen Magic,00,None,6488914
Worus Weapon,01,Magus,6488914
Worus Weapon,01,Killer Bow,6488914
Worus Weapon,01,Pinwheel,6488914
Worus Weapon,01,Genji Armor,6488914
Worus Weapon,01,Elixir,6488914
Worus Weapon,01,Revivify,6488914
Worus Weapon,01,Eyedrop,6488914
Worus Weapon,01,Soft,6488914
Worus Armor,07,Combine,6488914
Worus Armor,07,Flirt,6488914
Worus Armor,07,MgcSwrd Lv.4,6488914
Worus Armor,07,MgcSwrd Lv.2,6488914
Worus Armor,07,None,6488914
Worus Armor,07,None,6488914
Worus Armor,07,None,6488914
Worus Armor,07,None,6488914
Worus Magic,00,Venom,6488914
Worus Magic,00,Shell,6488914
Worus Magic,00,Shiva,6488914
Worus Magic,00,DrkShock,6488914
Worus Magic,00,MindBlst,6488914
Worus Magic,00,None,6488914
Worus Magic,00,None,6488914
Worus Magic,00,None,6488914
Karnak Weapon 1,01,Phoenix Down,6488914
Karnak Weapon 1,01,Spear,6488914
Karnak Weapon 1,01,BeastKiller,6488914
Karnak Weapon 1,01,Staff of Light,6488914
Karnak Weapon 1,01,Training Suit,6488914
Karnak Weapon 1,01,Diamond Armor,6488914
Karnak Weapon 1,01,Power Drink,6488914
Karnak Weapon 1,01,HiPotion,6488914
Karnak Weapon 2,00,Titan,6488914
Karnak Weapon 2,00,Bolt,6488914
Karnak Weapon 2,00,Ice3,6488914
Karnak Weapon 2,00,None,6488914
Karnak Weapon 2,00,None,6488914
Karnak Weapon 2,00,None,6488914
Karnak Weapon 2,00,None,6488914
Karnak Weapon 2,00,None,6488914
Karnak Armor,01,Hero Drink,6488914
Karnak Armor,01,Bizen,6488914
Karnak Armor,01,Defender Sword,6488914
Karnak Armor,01,Ogre Killer,6488914
Karnak Armor,01,Wizard Rod,6488914
