shop_name,shop_type,item,seed
Tule Weapon,00,MgthyGrd,823193
Tule Weapon,00,Venom,823193
Tule Weapon,00,Xzone,823193
Tule Weapon,00,Condemn,823193
Tule Weapon,00,None,823193
Tule Weapon,00,None,823193
Tule Weapon,00,None,823193
Tule Weapon,00,None,823193
Tule Armor,07,Escape,823193
Tule Armor,07,Geomancer,823193
Tule Armor,07,WhiteMage,823193
Tule Armor,07,None,823193
Tule Armor,07,None,823193
Tule Armor,07,None,823193
Tule Armor,07,None,823193
Tule Armor,07,None,823193
Tule Inn,07,Catch,823193
Tule Inn,07,Kick,823193
Tule Inn,07,None,823193
Tule Inn,07,None,823193
Tule Inn,07,None,823193
Tule Inn,07,None,823193
Tule Inn,07,None,823193
Tule Inn,07,None,823193
Tule Magic,00,Flash,823193
Tule Magic,00,Bolt3,823193
Tule Magic,00,Bolt2,823193
Tule Magic,00,Float,823193
Tule Magic,00,Syldra,823193
Tule Magic,00,None,823193
Tule Magic,00,None,823193
Tule Magic,00,None,823193
Carwen Weapon,00,Meteo,823193
Carwen Weapon,00,Psych,823193
Carwen Weapon,00,Old,823193
Carwen Weapon,00,Toad,823193
Carwen Weapon,00,Bolt,823193
Carwen Weapon,00,None,823193
Carwen Weapon,00,None,823193
Carwen Weapon,00,None,823193
Carwen Armor,07,Red Lv.2,823193
Carwen Armor,07,Chemist,823193
Carwen Armor,07,DrgnSwd,823193
Carwen Armor,07,Image,823193
Carwen Armor,07,None,823193
Carwen Armor,07,None,823193
Carwen Armor,07,None,823193
Carwen Armor,07,None,823193
Carwen Inn,01,Ice Bow,823193
Carwen Inn,01,Golden Shield,823193
Carwen Inn,01,Silver Harp,823193
Carwen Inn,01,Diamond Shield,823193
Carwen Inn,01,Brave Blade,823193
Carwen Inn,01,DoomCut,823193
Carwen Inn,01,Wizard Rod,823193
Carwen Inn,01,DblLance,823193
Carwen Magic,01,Elven Bow,823193
Carwen Magic,01,Mythril Helm,823193
Carwen Magic,01,Leather Cap,823193
Carwen Magic,01,Broadsword,823193
Carwen Magic,01,Flame Shield,823193
Carwen Magic,01,Mythril Hammer,823193
Carwen Magic,01,Soot,823193
Carwen Magic,01,Phoenix Down,823193
Worus Weapon,07,Mimic,823193
Worus Weapon,07,Equip Axes,823193
Worus Weapon,07,Tame,823193
Worus Weapon,07,None,823193
Worus Weapon,07,None,823193
Worus Weapon,07,None,823193
Worus Weapon,07,None,823193
Worus Weapon,07,None,823193
Worus Armor,01,Staff,823193
Worus Armor,01,Silver Harp,823193
Worus Armor,01,Giant Drink,823193
Worus Armor,01,DarkHood,823193
Worus Armor,01,Gale Bow,823193
Worus Armor,01,HiPotion,823193
Worus Armor,01,Revivify,823193
Worus Armor,01,TurtleShell,823193
Worus Magic,01,Tinkerbell,823193
Worus Magic,01,Morning Star,823193
Worus Magic,01,Katana,823193
Worus Magic,01,Crystal Helm,823193
Worus Magic,01,BeastKiller,823193
Worus Magic,01,Mirage Vest,823193
Worus Magic,01,Diamond Helm,823193
Worus Magic,01,Ether,823193
Karnak Weapon 1,01,DarkMatter,823193
Karnak Weapon 1,01,Aegis Shield,823193
Karnak Weapon 1,01,Diamond Shield,823193
Karnak Weapon 1,01,Power Wrist,823193
Karnak Weapon 1,01,Sage's Staff,823193
Karnak Weapon 1,01,Air Blade,823193
Karnak Weapon 1,01,Mythril Hammer,823193
Karnak Weapon 1,01,Ether,823193
Karnak Weapon 2,01,Bronze Armor,823193
Karnak Weapon 2,01,Shoat,823193
Karnak Weapon 2,01,Ice Bow,823193
Karnak Weapon 2,01,Dream Harp,823193
Karnak Weapon 2,01,Elixir,823193
Karnak Weapon 2,01,Eyedrop,823193
Karnak Weapon 2,01,None,823193
Karnak Weapon 2,01,None,823193
Karnak Armor,00,Fire2,823193
Karnak Armor,00,Holy,823193
Karnak Armor,00,Quick,823193
Karnak Armor,00,Hast2,823193
Karnak Armor,00,Sleep,823193
Karnak Armor,00,None,823193
Karnak Armor,00,None,823193
Karnak Armor,00,None,823193
Common World 1 Inn,07,Freelancer,823193
Common World 1 Inn,07,RedMage,823193
Common World 1 Inn,07,Mediator,823193
Common World 1 Inn,07,Dimen Lv.2,823193
Common World 1 Inn,07,None,823193
Common World 1 Inn,07,None,823193
Common World 1 Inn,07,None,823193
Common World 1 Inn,07,None,823193
Karnak Magic 1,07,Mantra,823193
Karnak Magic 1,07,White Lv.5,823193
Karnak Magic 1,07,BuildUp,823193
Karnak Magic 1,07,Black Lv.1,823193
Karnak Magic 1,07,None,823193
Karnak Magic 1,07,None,823193
Karnak Magic 1,07,None,823193
Karnak Magic 1,07,None,823193
Karnak Magic 2,00,Regen,823193
Karnak Magic 2,00,GblinPnch,823193
Karnak Magic 2,00,TinySong,823193
Karnak Magic 2,00,Sylph,823193
Karnak Magic 2,00,Ice3,823193
Karnak Magic 2,00,None,823193
Karnak Magic 2,00,None,823193
Karnak Magic 2,00,None,823193
Karnak Magic 3,00,L2 Old,823193
Karnak Magic 3,00,Love,823193
Karnak Magic 3,00,Life2,823193
Karnak Magic 3,00,Flare,823193
Karnak Magic 3,00,Bahmut,823193
Karnak Magic 3,00,None,823193
Karnak Magic 3,00,None,823193
Karnak Magic 3,00,None,823193
