shop_name,shop_type,item,seed
Tule Weapon,00,Bolt,4584465
Tule Weapon,00,None,4584465
Tule Weapon,00,None,4584465
Tule Weapon,00,None,4584465
Tule Weapon,00,None,4584465
Tule Weapon,00,None,4584465
Tule Weapon,00,None,4584465
Tule Weapon,00,None,4584465
Tule Armor,01,Staff,4584465
Tule Armor,01,Chain Whip,4584465
Tule Armor,01,Silver Plate,4584465
Tule Armor,01,Thornlet,4584465
Tule Armor,01,Elixir,4584465
Tule Armor,01,Eyedrop,4584465
Tule Armor,01,None,4584465
Tule Armor,01,None,4584465
Tule Inn,01,Venom Rod,4584465
Tule Inn,01,DoomCut,4584465
Tule Inn,01,Giant's Gloves,4584465
Tule Inn,01,Gauntlets,4584465
Tule Inn,01,Potion,4584465
Tule Inn,01,Ether,4584465
Tule Inn,01,Cabin,4584465
Tule Inn,01,None,4584465
Tule Magic,00,Hast2,4584465
Tule Magic,00,Sleep,4584465
Tule Magic,00,AquaRake,4584465
Tule Magic,00,L4 Qrter,4584465
Tule Magic,00,MindBlst,4584465
Tule Magic,00,None,4584465
Tule Magic,00,None,4584465
Tule Magic,00,None,4584465
Carwen Weapon,01,Magus,4584465
Carwen Weapon,01,Silk robe,4584465
Carwen Weapon,01,Flame Ring,4584465
Carwen Weapon,01,Spear,4584465
Carwen Weapon,01,LuckMallet,4584465
Carwen Weapon,01,RuneEdge,4584465
Carwen Weapon,01,Revivify,4584465
Carwen Weapon,01,TurtleShell,4584465
Carwen Armor,07,Black Lv.3,4584465
Carwen Armor,07,Capture,4584465
Carwen Armor,07,HP +10%,4584465
Carwen Armor,07,None,4584465
Carwen Armor,07,None,4584465
Carwen Armor,07,None,4584465
Carwen Armor,07,None,4584465
Carwen Armor,07,None,4584465
Carwen Inn,07,White Lv.5,4584465
Carwen Inn,07,MgcSwrd Lv.2,4584465
Carwen Inn,07,Throw,4584465
Carwen Inn,07,Steal,4584465
Carwen Inn,07,None,4584465
Carwen Inn,07,None,4584465
Carwen Inn,07,None,4584465
Carwen Inn,07,None,4584465
Carwen Magic,00,Toad,4584465
Carwen Magic,00,Holy,4584465
Carwen Magic,00,Bahmut,4584465
Carwen Magic,00,Reset,4584465
Carwen Magic,00,Golem,4584465
Carwen Magic,00,None,4584465
Carwen Magic,00,None,4584465
Carwen Magic,00,None,4584465
Worus Weapon,07,SwdSlap,4584465
Worus Weapon,07,Equip Ribbon,4584465
Worus Weapon,07,Mimic,4584465
Worus Weapon,07,None,4584465
Worus Weapon,07,None,4584465
Worus Weapon,07,None,4584465
Worus Weapon,07,None,4584465
Worus Weapon,07,None,4584465
Worus Armor,01,White Robe,4584465
Worus Armor,01,Protect Drink,4584465
Worus Armor,01,DarkSuit,4584465
Worus Armor,01,CopperPlt,4584465
Worus Armor,01,Phoenix Down,4584465
Worus Armor,01,Antidote,4584465
Worus Armor,01,Eyedrop,4584465
Worus Armor,01,None,4584465
Worus Magic,01,Enhancer,4584465
Worus Magic,01,Protect Drink,4584465
Worus Magic,01,Ice Shield,4584465
Worus Magic,01,Leather Armor,4584465
Worus Magic,01,Slumber Sword,4584465
Worus Magic,01,Thor Hammer,4584465
Worus Magic,01,Potion,4584465
Worus Magic,01,Maiden's Kiss,4584465
