shop_name,shop_type,item,seed
Tule Weapon,07,2-Handed,7691650
Tule Weapon,07,TimeMage,7691650
Tule Weapon,07,Mantra,7691650
Tule Weapon,07,None,7691650
Tule Weapon,07,None,7691650
Tule Weapon,07,None,7691650
Tule Weapon,07,None,7691650
Tule Weapon,07,None,7691650
Tule Armor,01,Crystal Shield,7691650
Tule Armor,01,Giant's Axe,7691650
Tule Armor,01,Silver Plate,7691650
Tule Armor,01,Plumed Hat,7691650
Tule Armor,01,Phoenix Down,7691650
Tule Armor,01,Maiden's Kiss,7691650
Tule Armor,01,TurtleShell,7691650
Tule Armor,01,LuckMallet,7691650
Tule Inn,01,RisingSun,7691650
Tule Inn,01,Chain Whip,7691650
Tule Inn,01,Golden Helm,7691650
Tule Inn,01,Coronet,7691650
Tule Inn,01,Phoenix Down,7691650
Tule Inn,01,Revivify,7691650
Tule Inn,01,Antidote,7691650
Tule Inn,01,Antidote,7691650
Tule Magic,00,Crbnkl,7691650
Tule Magic,00,Sleep,7691650
Tule Magic,00,Exploder,7691650
Tule Magic,00,Bolt3,7691650
Tule Magic,00,Fusion,7691650
Tule Magic,00,None,7691650
Tule Magic,00,None,7691650
Tule Magic,00,None,7691650
Carwen Weapon,00,Vampire,7691650
Carwen Weapon,00,Drain,7691650
Carwen Weapon,00,L4 Qrter,7691650
Carwen Weapon,00,Remora,7691650
Carwen Weapon,00,None,7691650
Carwen Weapon,00,None,7691650
Carwen Weapon,00,None,7691650
Carwen Weapon,00,None,7691650
Carwen Armor,01,Golem,7691650
Carwen Armor,01,Lamia's Tiara,7691650
Carwen Armor,01,Masamune,7691650
Carwen Armor,01,Ice Bow,7691650
Carwen Armor,01,Soft,7691650
Carwen Armor,01,TurtleShell,7691650
Carwen Armor,01,None,7691650
Carwen Armor,01,None,7691650
Carwen Inn,01,DblLance,7691650
Carwen Inn,01,DarkMatter,7691650
Carwen Inn,01,Bronze Helm,7691650
Carwen Inn,01,Wizard Rod,7691650
Carwen Inn,01,Sage's Staff,7691650
Carwen Inn,01,Mythril Spear,7691650
Carwen Inn,01,Assassin,7691650
Carwen Inn,01,Giant's Axe,7691650
Carwen Magic,01,Giant's Gloves,7691650
Carwen Magic,01,Venom Axe,7691650
Carwen Magic,01,White Robe,7691650
Carwen Magic,01,Kotetsu,7691650
Carwen Magic,01,Flametongue,7691650
Carwen Magic,01,Lillith Rod,7691650
Carwen Magic,01,Elixir,7691650
Carwen Magic,01,Flame Shield,7691650
Worus Weapon,07,Image,7691650
Worus Weapon,07,Equip Bows,7691650
Worus Weapon,07,Equip Spears,7691650
Worus Weapon,07,None,7691650
Worus Weapon,07,None,7691650
Worus Weapon,07,None,7691650
Worus Weapon,07,None,7691650
Worus Weapon,07,None,7691650
Worus Armor,01,Flail,7691650
Worus Armor,01,Aegis Shield,7691650
Worus Armor,01,Diamond Armlet,7691650
Worus Armor,01,Morning Star,7691650
Worus Armor,01,Cotton Robe,7691650
Worus Armor,01,Phoenix Down,7691650
Worus Armor,01,Antidote,7691650
Worus Armor,01,None,7691650
