shop_name,shop_type,item,seed
Tule Weapon,00,Hast2,6115178
Tule Weapon,00,Ramuh,6115178
Tule Weapon,00,FrogSong,6115178
Tule Weapon,00,None,6115178
Tule Weapon,00,None,6115178
Tule Weapon,00,None,6115178
Tule Weapon,00,None,6115178
Tule Weapon,00,None,6115178
Tule Armor,00,Charm,6115178
Tule Armor,00,Ifrit,6115178
Tule Armor,00,Fire,6115178
Tule Armor,00,None,6115178
Tule Armor,00,None,6115178
Tule Armor,00,None,6115178
Tule Armor,00,None,6115178
Tule Armor,00,None,6115178
Tule Inn,01,Broadsword,6115178
Tule Inn,01,Bronze Helm,6115178
Tule Inn,01,DragonFang,6115178
Tule Inn,01,Fire Bow,6115178
Tule Inn,01,Elixir,6115178
Tule Inn,01,Phoenix Down,6115178
Tule Inn,01,Revivify,6115178
Tule Inn,01,TurtleShell,6115178
Tule Magic,01,Power Staff,6115178
Tule Magic,01,Iron Helm,6115178
Tule Magic,01,Flametongue,6115178
Tule Magic,01,Guard Ring,6115178
Tule Magic,01,Genji Armor,6115178
Tule Magic,01,LuckMallet,6115178
Tule Magic,01,Phoenix Down,6115178
Tule Magic,01,LuckMallet,6115178
Carwen Weapon,00,Demi,6115178
Carwen Weapon,00,TinySong,6115178
Carwen Weapon,00,Hero,6115178
Carwen Weapon,00,L4 Qrter,6115178
Carwen Weapon,00,None,6115178
Carwen Weapon,00,None,6115178
Carwen Weapon,00,None,6115178
Carwen Weapon,00,None,6115178
Carwen Armor,01,Lamia's Harp,6115178
Carwen Armor,01,Mythril Hammer,6115178
Carwen Armor,01,Antidote,6115178
Carwen Armor,01,Battle Axe,6115178
Carwen Armor,01,Elixir,6115178
Carwen Armor,01,Soft,6115178
Carwen Armor,01,Cabin,6115178
Carwen Armor,01,None,6115178
Carwen Inn,07,MgcSwrd Lv.4,6115178
Carwen Inn,07,Observe,6115178
Carwen Inn,07,Counter,6115178
Carwen Inn,07,Control,6115178
Carwen Inn,07,None,6115178
Carwen Inn,07,None,6115178
Carwen Inn,07,None,6115178
Carwen Inn,07,None,6115178
Carwen Magic,07,Equip Harps,6115178
Carwen Magic,07,Black Lv.6,6115178
Carwen Magic,07,Cover,6115178
Carwen Magic,07,Monk,6115178
Carwen Magic,07,None,6115178
Carwen Magic,07,None,6115178
Carwen Magic,07,None,6115178
Carwen Magic,07,None,6115178
Worus Weapon,01,Crystal Shield,6115178
Worus Weapon,01,Venom Rod,6115178
Worus Weapon,01,CopperPlt,6115178
Worus Weapon,01,Katana,6115178
Worus Weapon,01,Maiden's Kiss,6115178
Worus Weapon,01,TurtleShell,6115178
Worus Weapon,01,None,6115178
Worus Weapon,01,None,6115178
Worus Armor,01,Thornlet,6115178
Worus Armor,01,Giant Drink,6115178
Worus Armor,01,Rune Chime,6115178
Worus Armor,01,Cabin,6115178
Worus Armor,01,Bandana,6115178
Worus Armor,01,Tent,6115178
Worus Armor,01,None,6115178
Worus Armor,01,None,6115178
Worus Magic,07,Summon Lv.3,6115178
Worus Magic,07,DrgnSwd,6115178
Worus Magic,07,MgcSwrd Lv.3,6115178
Worus Magic,07,Drink,6115178
Worus Magic,07,None,6115178
Worus Magic,07,None,6115178
Worus Magic,07,None,6115178
Worus Magic,07,None,6115178
Karnak Weapon 1,07,Sing,6115178
Karnak Weapon 1,07,Image,6115178
Karnak Weapon 1,07,Barrier,6115178
Karnak Weapon 1,07,MgcSwrd Lv.5,6115178
Karnak Weapon 1,07,None,6115178
Karnak Weapon 1,07,None,6115178
Karnak Weapon 1,07,None,6115178
Karnak Weapon 1,07,None,6115178
Karnak Weapon 2,00,GuardOff,6115178
Karnak Weapon 2,00,Venom,6115178
Karnak Weapon 2,00,Roulette,6115178
Karnak Weapon 2,00,None,6115178
Karnak Weapon 2,00,None,6115178
Karnak Weapon 2,00,None,6115178
Karnak Weapon 2,00,None,6115178
Karnak Weapon 2,00,None,6115178
Karnak Armor,01,Diamond Armlet,6115178
Karnak Armor,01,Leather Armor,6115178
Karnak Armor,01,Partisan,6115178
Karnak Armor,01,Lillith Rod,6115178
Karnak Armor,01,RisingSun,6115178
Karnak Armor,01,Avis Killer,6115178
Karnak Armor,01,Flame Whip,6115178
Karnak Armor,01,Chain Whip,6115178
Common World 1 Inn,07,Evade,6115178
Common World 1 Inn,07,White Lv.5,6115178
Common World 1 Inn,07,TimeMage,6115178
Common World 1 Inn,07,Freelancer,6115178
Common World 1 Inn,07,None,6115178
Common World 1 Inn,07,None,6115178
Common World 1 Inn,07,None,6115178
Common World 1 Inn,07,None,6115178
Karnak Magic 1,00,Void,6115178
Karnak Magic 1,00,Heal,6115178
Karnak Magic 1,00,Love,6115178
Karnak Magic 1,00,Armor,6115178
Karnak Magic 1,00,Ice,6115178
Karnak Magic 1,00,None,6115178
Karnak Magic 1,00,None,6115178
Karnak Magic 1,00,None,6115178
Karnak Magic 2,01,Gauntlets,6115178
Karnak Magic 2,01,Bronze Shield,6115178
Karnak Magic 2,01,DarkSuit,6115178
Karnak Magic 2,01,Full Moon,6115178
Karnak Magic 2,01,Thornlet,6115178
Karnak Magic 2,01,Mythril Knife,6115178
Karnak Magic 2,01,Potion,6115178
Karnak Magic 2,01,None,6115178
Karnak Magic 3,01,Excailbur,6115178
Karnak Magic 3,01,Dragoon Lance,6115178
Karnak Magic 3,01,Circlet,6115178
Karnak Magic 3,01,Killer Bow,6115178
Karnak Magic 3,01,Lillith Rod,6115178
Karnak Magic 3,01,Magus,6115178
Karnak Magic 3,01,Giant's Axe,6115178
Karnak Magic 3,01,Potion,6115178
Crescent Weapon,01,Morning Star,6115178
Crescent Weapon,01,Soft,6115178
Crescent Weapon,01,Gungnir,6115178
Crescent Weapon,01,Kotetsu,6115178
Crescent Weapon,01,Ether,6115178
Crescent Weapon,01,Revivify,6115178
Crescent Weapon,01,Antidote,6115178
Crescent Weapon,01,None,6115178
Crescent Armor,00,Titan,6115178
Crescent Armor,00,Crbnkl,6115178
Crescent Armor,00,None,6115178
Crescent Armor,00,None,6115178
Crescent Armor,00,None,6115178
Crescent Armor,00,None,6115178
Crescent Armor,00,None,6115178
Crescent Armor,00,None,6115178
Istory Relic,01,Thornlet,6115178
Istory Relic,01,BeastKiller,6115178
Istory Relic,01,Diamond Shield,6115178
Istory Relic,01,Mythril Spear,6115178
Istory Relic,01,Potion,6115178
Istory Relic,01,Ether,6115178
Istory Relic,01,Revivify,6115178
Istory Relic,01,Eyedrop,6115178
Jacole Weapon,07,Mimic,6115178
Jacole Weapon,07,Hide,6115178
Jacole Weapon,07,Dimen Lv.5,6115178
Jacole Weapon,07,Berserk,6115178
Jacole Weapon,07,None,6115178
Jacole Weapon,07,None,6115178
Jacole Weapon,07,None,6115178
Jacole Weapon,07,None,6115178
Jacole Armor,00,Phenix,6115178
Jacole Armor,00,Sylph,6115178
Jacole Armor,00,Break,6115178
Jacole Armor,00,Stop,6115178
Jacole Armor,00,None,6115178
Jacole Armor,00,None,6115178
Jacole Armor,00,None,6115178
Jacole Armor,00,None,6115178
Common World 2 Inn 1,01,ManEater,6115178
Common World 2 Inn 1,01,Air Lance,6115178
Common World 2 Inn 1,01,Eyedrop,6115178
Common World 2 Inn 1,01,Guard Ring,6115178
Common World 2 Inn 1,01,Giant's Gloves,6115178
Common World 2 Inn 1,01,Trident,6115178
Common World 2 Inn 1,01,RegalCut,6115178
Common World 2 Inn 1,01,Gauntlets,6115178
Lix Guild,07,White Lv.6,6115178
Lix Guild,07,Equip Axes,6115178
Lix Guild,07,Mimic,6115178
Lix Guild,07,Dimen Lv.3,6115178
Lix Guild,07,None,6115178
Lix Guild,07,None,6115178
Lix Guild,07,None,6115178
Lix Guild,07,None,6115178
Lix Armor,00,Bio,6115178
Lix Armor,00,None,6115178
Lix Armor,00,None,6115178
Lix Armor,00,None,6115178
Lix Armor,00,None,6115178
Lix Armor,00,None,6115178
Lix Armor,00,None,6115178
Lix Armor,00,None,6115178
Lix Magic,07,Steal,6115178
Lix Magic,07,None,6115178
Lix Magic,07,None,6115178
Lix Magic,07,None,6115178
Lix Magic,07,None,6115178
Lix Magic,07,None,6115178
Lix Magic,07,None,6115178
Lix Magic,07,None,6115178
Rugor Weapon,07,Escape,6115178
Rugor Weapon,07,Samurai,6115178
Rugor Weapon,07,BlackMage,6115178
Rugor Weapon,07,Preemptive,6115178
Rugor Weapon,07,None,6115178
Rugor Weapon,07,None,6115178
Rugor Weapon,07,None,6115178
Rugor Weapon,07,None,6115178
Rugor Armor,01,Power Staff,6115178
Rugor Armor,01,Rod,6115178
Rugor Armor,01,Cotton Robe,6115178
Rugor Armor,01,Fire Bow,6115178
Rugor Armor,01,Broadsword,6115178
Rugor Armor,01,Antidote,6115178
Rugor Armor,01,Holy Lance,6115178
Rugor Armor,01,Maiden's Kiss,6115178
Common World 2 Inn 2,07,Dbl Grip,6115178
Common World 2 Inn 2,07,Flirt,6115178
Common World 2 Inn 2,07,Black Lv.5,6115178
Common World 2 Inn 2,07,Equip Rods,6115178
Common World 2 Inn 2,07,None,6115178
Common World 2 Inn 2,07,None,6115178
Common World 2 Inn 2,07,None,6115178
Common World 2 Inn 2,07,None,6115178
Bal/Kelb Weapon,00,Flash,6115178
Bal/Kelb Weapon,00,Image,6115178
Bal/Kelb Weapon,00,Meteo,6115178
Bal/Kelb Weapon,00,Life2,6115178
Bal/Kelb Weapon,00,Size,6115178
Bal/Kelb Weapon,00,None,6115178
Bal/Kelb Weapon,00,None,6115178
Bal/Kelb Weapon,00,None,6115178
Bal/Kelb Armor,01,Ice Shield,6115178
Bal/Kelb Armor,01,LuckMallet,6115178
Bal/Kelb Armor,01,Ice Bow,6115178
Bal/Kelb Armor,01,Elixir,6115178
Bal/Kelb Armor,01,Dagger,6115178
Bal/Kelb Armor,01,GrnBeret,6115178
Bal/Kelb Armor,01,Orialcon,6115178
Bal/Kelb Armor,01,Iron Shield,6115178
Kelb Weapon,01,Darkness Bow,6115178
Kelb Weapon,01,OmegaMedl,6115178
Kelb Weapon,01,Silver Armlet,6115178
Kelb Weapon,01,Coral Ring,6115178
Kelb Weapon,01,Eyedrop,6115178
Kelb Weapon,01,Speed Drink,6115178
Kelb Weapon,01,Mythril Helm,6115178
Kelb Weapon,01,Maiden's Kiss,6115178
Kelb Armor,00,Aero 3,6115178
Kelb Armor,00,Vampire,6115178
Kelb Armor,00,Ice2,6115178
Kelb Armor,00,None,6115178
Kelb Armor,00,None,6115178
Kelb Armor,00,None,6115178
Kelb Armor,00,None,6115178
Kelb Armor,00,None,6115178
Common World 2 Magic 1,01,Flametongue,6115178
Common World 2 Magic 1,01,Air Blade,6115178
Common World 2 Magic 1,01,Flail,6115178
Common World 2 Magic 1,01,Broadsword,6115178
Common World 2 Magic 1,01,Tent,6115178
Common World 2 Magic 1,01,Cabin,6115178
Common World 2 Magic 1,01,None,6115178
Common World 2 Magic 1,01,None,6115178
Common World 2 Magic 2,00,Cure,6115178
Common World 2 Magic 2,00,Qrter,6115178
Common World 2 Magic 2,00,MindBlst,6115178
Common World 2 Magic 2,00,None,6115178
Common World 2 Magic 2,00,None,6115178
Common World 2 Magic 2,00,None,6115178
Common World 2 Magic 2,00,None,6115178
Common World 2 Magic 2,00,None,6115178
Common World 2 Magic 3,00,Mute,6115178
Common World 2 Magic 3,00,Missile,6115178
Common World 2 Magic 3,00,Shoat,6115178
Common World 2 Magic 3,00,None,6115178
Common World 2 Magic 3,00,None,6115178
Common World 2 Magic 3,00,None,6115178
Common World 2 Magic 3,00,None,6115178
Common World 2 Magic 3,00,None,6115178
Surgate Weapon,00,Holy,6115178
Surgate Weapon,00,Blowfish,6115178
Surgate Weapon,00,Time Slip,6115178
Surgate Weapon,00,DethClaw,6115178
Surgate Weapon,00,None,6115178
Surgate Weapon,00,None,6115178
Surgate Weapon,00,None,6115178
Surgate Weapon,00,None,6115178
Surgate Armor,07,RedMage,6115178
Surgate Armor,07,Terrain,6115178
Surgate Armor,07,Caution,6115178
Surgate Armor,07,Dimen Lv.4,6115178
Surgate Armor,07,None,6115178
Surgate Armor,07,None,6115178
Surgate Armor,07,None,6115178
Surgate Armor,07,None,6115178
Mua Weapon,07,Revive,6115178
Mua Weapon,07,None,6115178
Mua Weapon,07,None,6115178
Mua Weapon,07,None,6115178
Mua Weapon,07,None,6115178
Mua Weapon,07,None,6115178
Mua Weapon,07,None,6115178
Mua Weapon,07,None,6115178
Mua Armor,00,Aero,6115178
Mua Armor,00,Doom,6115178
Mua Armor,00,Golem,6115178
Mua Armor,00,Ice,6115178
Mua Armor,00,Levia,6115178
Mua Armor,00,None,6115178
Mua Armor,00,None,6115178
Mua Armor,00,None,6115178
Mua Magic 1,01,Power Wrist,6115178
Mua Magic 1,01,Soft,6115178
Mua Magic 1,01,Enhancer,6115178
Mua Magic 1,01,Gauntlets,6115178
Mua Magic 1,01,Cursed Ring,6115178
Mua Magic 1,01,Tent,6115178
Mua Magic 1,01,Mythril Hammer,6115178
Mua Magic 1,01,Flame Whip,6115178
Mua Magic 2,07,MgcSwrd Lv.2,6115178
Mua Magic 2,07,Animals,6115178
Mua Magic 2,07,MgcSwrd Lv.6,6115178
Mua Magic 2,07,Equip Armors,6115178
Mua Magic 2,07,None,6115178
Mua Magic 2,07,None,6115178
Mua Magic 2,07,None,6115178
Mua Magic 2,07,None,6115178
Mua Magic 3,00,Slow,6115178
Mua Magic 3,00,Fusion,6115178
Mua Magic 3,00,Ice2,6115178
Mua Magic 3,00,Drain,6115178
Mua Magic 3,00,Drain,6115178
Mua Magic 3,00,None,6115178
Mua Magic 3,00,None,6115178
Mua Magic 3,00,None,6115178
Lix Inn,01,Forged,6115178
Lix Inn,01,Tiger Mask,6115178
Lix Inn,01,Kodachi,6115178
Lix Inn,01,Spear,6115178
Lix Inn,01,Glasses,6115178
Lix Inn,01,HiPotion,6115178
Lix Inn,01,Ether,6115178
Lix Inn,01,DarkSuit,6115178
Dwarf Magic,07,Berserker,6115178
Dwarf Magic,07,Analyze,6115178
Dwarf Magic,07,Pray,6115178
Dwarf Magic,07,MP +10%,6115178
Dwarf Magic,07,None,6115178
Dwarf Magic,07,None,6115178
Dwarf Magic,07,None,6115178
Dwarf Magic,07,None,6115178
Dwarf Weapon,07,Jump,6115178
Dwarf Weapon,07,Red Lv.2,6115178
Dwarf Weapon,07,Summon Lv.5,6115178
Dwarf Weapon,07,Kick,6115178
Dwarf Weapon,07,None,6115178
Dwarf Weapon,07,None,6115178
Dwarf Weapon,07,None,6115178
Dwarf Weapon,07,None,6115178
Dwarf Armor,01,Giant Drink,6115178
Dwarf Armor,01,Ramuh,6115178
Dwarf Armor,01,Spear,6115178
Dwarf Armor,01,OmegaMedl,6115178
Dwarf Armor,01,Elf Cape,6115178
