shop_name,shop_type,item,seed
Tule Weapon,07,Dimen Lv.4,4020190
Tule Weapon,07,Dimen Lv.5,4020190
Tule Weapon,07,White Lv.5,4020190
Tule Weapon,07,None,4020190
Tule Weapon,07,None,4020190
Tule Weapon,07,None,4020190
Tule Weapon,07,None,4020190
Tule Weapon,07,None,4020190
Tule Armor,01,Fire Bow,4020190
Tule Armor,01,Full Moon,4020190
Tule Armor,01,Staff,4020190
Tule Armor,01,GrnBeret,4020190
Tule Armor,01,LuckMallet,4020190
Tule Armor,01,None,4020190
Tule Armor,01,None,4020190
Tule Armor,01,None,4020190
Tule Inn,01,Coronet,4020190
Tule Inn,01,Potion,4020190
Tule Inn,01,Mythril Helm,4020190
Tule Inn,01,Air Blade,4020190
Tule Inn,01,Cabin,4020190
Tule Inn,01,Cabin,4020190
Tule Inn,01,None,4020190
Tule Inn,01,None,4020190
Tule Magic,01,Thunder Scroll,4020190
Tule Magic,01,Rune Axe,4020190
Tule Magic,01,Diamond Helm,4020190
Tule Magic,01,Thornlet,4020190
Tule Magic,01,Artemis Bow,4020190
Tule Magic,01,Silver Plate,4020190
Tule Magic,01,Maiden's Kiss,4020190
Tule Magic,01,None,4020190
Carwen Weapon,01,Plumed Hat,4020190
Carwen Weapon,01,Gauntlets,4020190
Carwen Weapon,01,Crystal Shield,4020190
Carwen Weapon,01,Leather Shield,4020190
Carwen Weapon,01,None,4020190
Carwen Weapon,01,None,4020190
Carwen Weapon,01,None,4020190
Carwen Weapon,01,None,4020190
Carwen Armor,00,Comet,4020190
Carwen Armor,00,Condemn,4020190
Carwen Armor,00,Remora,4020190
Carwen Armor,00,Regen,4020190
Carwen Armor,00,Mute,4020190
Carwen Armor,00,None,4020190
Carwen Armor,00,None,4020190
Carwen Armor,00,None,4020190
Carwen Inn,00,Cure,4020190
Carwen Inn,00,FrogSong,4020190
Carwen Inn,00,Aero,4020190
Carwen Inn,00,Bolt2,4020190
Carwen Inn,00,Bolt,4020190
Carwen Inn,00,None,4020190
Carwen Inn,00,None,4020190
Carwen Inn,00,None,4020190
Carwen Magic,07,Black Lv.4,4020190
Carwen Magic,07,Hide,4020190
Carwen Magic,07,Aim,4020190
Carwen Magic,07,MgcSwrd Lv.3,4020190
Carwen Magic,07,None,4020190
Carwen Magic,07,None,4020190
Carwen Magic,07,None,4020190
Carwen Magic,07,None,4020190
Worus Weapon,07,Black Lv.5,4020190
Worus Weapon,07,Mantra,4020190
Worus Weapon,07,Terrain,4020190
Worus Weapon,07,None,4020190
Worus Weapon,07,None,4020190
Worus Weapon,07,None,4020190
Worus Weapon,07,None,4020190
Worus Weapon,07,None,4020190
Worus Armor,01,DarkMatter,4020190
Worus Armor,01,Tiger Mask,4020190
Worus Armor,01,Speed Drink,4020190
Worus Armor,01,Assassin,4020190
Worus Armor,01,Maiden's Kiss,4020190
Worus Armor,01,Antidote,4020190
Worus Armor,01,Eyedrop,4020190
Worus Armor,01,Tent,4020190
Worus Magic,07,Throw,4020190
Worus Magic,07,DrgnSwd,4020190
Worus Magic,07,White Lv.1,4020190
Worus Magic,07,Blue,4020190
Worus Magic,07,None,4020190
Worus Magic,07,None,4020190
Worus Magic,07,None,4020190
Worus Magic,07,None,4020190
Karnak Weapon 1,00,Drain,4020190
Karnak Weapon 1,00,TinySong,4020190
Karnak Weapon 1,00,Meteo,4020190
Karnak Weapon 1,00,????,4020190
Karnak Weapon 1,00,Fire3,4020190
Karnak Weapon 1,00,None,4020190
Karnak Weapon 1,00,None,4020190
Karnak Weapon 1,00,None,4020190
Karnak Weapon 2,01,Healing Staff,4020190
Karnak Weapon 2,01,Golden Shield,4020190
Karnak Weapon 2,01,Iron Shield,4020190
Karnak Weapon 2,01,Trident,4020190
Karnak Weapon 2,01,Ether,4020190
Karnak Weapon 2,01,Eyedrop,4020190
Karnak Weapon 2,01,None,4020190
Karnak Weapon 2,01,None,4020190
Karnak Armor,00,Aero 3,4020190
Karnak Armor,00,Charm,4020190
Karnak Armor,00,Bolt3,4020190
Karnak Armor,00,Antdt,4020190
Karnak Armor,00,Slow2,4020190
Karnak Armor,00,None,4020190
Karnak Armor,00,None,4020190
Karnak Armor,00,None,4020190
Common World 1 Inn,01,Mythril Helm,4020190
Common World 1 Inn,01,Cotton Robe,4020190
Common World 1 Inn,01,Genji Gloves,4020190
Common World 1 Inn,01,Defender Sword,4020190
