shop_name,shop_type,item,seed
Tule Weapon,01,Bizen,849039
Tule Weapon,01,Gungnir,849039
Tule Weapon,01,Mythril Glove,849039
Tule Weapon,01,Power Drink,849039
Tule Weapon,01,Eyedrop,849039
Tule Weapon,01,None,849039
Tule Weapon,01,None,849039
Tule Weapon,01,None,849039
Tule Armor,07,Summoner,849039
Tule Armor,07,Preemptive,849039
Tule Armor,07,Dimen Lv.1,849039
Tule Armor,07,MP +30%,849039
Tule Armor,07,None,849039
Tule Armor,07,None,849039
Tule Armor,07,None,849039
Tule Armor,07,None,849039
Tule Inn,01,OmegaMedl,849039
Tule Inn,01,DarkMatter,849039
Tule Inn,01,Coronet,849039
Tule Inn,01,Trident,849039
Tule Inn,01,Soft,849039
Tule Inn,01,LuckMallet,849039
Tule Inn,01,None,849039
Tule Inn,01,None,849039
Tule Magic,00,Drain,849039
Tule Magic,00,Antdt,849039
Tule Magic,00,Comet,849039
Tule Magic,00,Break,849039
Tule Magic,00,Golem,849039
Tule Magic,00,None,849039
Tule Magic,00,None,849039
Tule Magic,00,None,849039
Carwen Weapon,01,Cabin,849039
Carwen Weapon,01,Bronze Armor,849039
Carwen Weapon,01,Phoenix Down,849039
Carwen Weapon,01,Shuriken,849039
Carwen Weapon,01,Ether,849039
Carwen Weapon,01,Tent,849039
Carwen Weapon,01,None,849039
Carwen Weapon,01,None,849039
Carwen Armor,01,Wind Spear,849039
Carwen Armor,01,TurtleShell,849039
Carwen Armor,01,Training Suit,849039
Carwen Armor,01,Rune Axe,849039
Carwen Armor,01,Leather Cap,849039
Carwen Armor,01,Crystal Shield,849039
Carwen Armor,01,None,849039
Carwen Armor,01,None,849039
Carwen Inn,00,Sleep,849039
Carwen Inn,00,Aero 3,849039
Carwen Inn,00,Void,849039
Carwen Inn,00,Fire3,849039
Carwen Inn,00,Flare,849039
Carwen Inn,00,None,849039
Carwen Inn,00,None,849039
Carwen Inn,00,None,849039
Carwen Magic,07,Dancer,849039
Carwen Magic,07,Revive,849039
Carwen Magic,07,Dance,849039
Carwen Magic,07,White Lv.5,849039
Carwen Magic,07,None,849039
Carwen Magic,07,None,849039
Carwen Magic,07,None,849039
Carwen Magic,07,None,849039
Worus Weapon,01,Killer Bow,849039
Worus Weapon,01,Ice Rod,849039
Worus Weapon,01,GrnBeret,849039
Worus Weapon,01,Golden Armor,849039
Worus Weapon,01,Ether,849039
Worus Weapon,01,Eyedrop,849039
Worus Weapon,01,None,849039
Worus Weapon,01,None,849039
Worus Armor,00,MoonFlut,849039
Worus Armor,00,Condemn,849039
Worus Armor,00,Bolt2,849039
Worus Armor,00,Aero 2,849039
Worus Armor,00,Syldra,849039
Worus Armor,00,None,849039
Worus Armor,00,None,849039
Worus Armor,00,None,849039
Worus Magic,00,Exploder,849039
Worus Magic,00,Bio,849039
Worus Magic,00,Meteo,849039
Worus Magic,00,Life2,849039
Worus Magic,00,Psych,849039
Worus Magic,00,None,849039
Worus Magic,00,None,849039
Worus Magic,00,None,849039
Karnak Weapon 1,07,Jump,849039
Karnak Weapon 1,07,White Lv.6,849039
Karnak Weapon 1,07,Agility,849039
Karnak Weapon 1,07,Summon Lv.3,849039
Karnak Weapon 1,07,None,849039
Karnak Weapon 1,07,None,849039
Karnak Weapon 1,07,None,849039
Karnak Weapon 1,07,None,849039
Karnak Weapon 2,01,Mirage Vest,849039
Karnak Weapon 2,01,Ice Rod,849039
Karnak Weapon 2,01,Silver Harp,849039
Karnak Weapon 2,01,Wind Spear,849039
Karnak Weapon 2,01,Elixir,849039
Karnak Weapon 2,01,Revivify,849039
Karnak Weapon 2,01,Revivify,849039
Karnak Weapon 2,01,None,849039
Karnak Armor,01,Mythril Hammer,849039
Karnak Armor,01,DarkMatter,849039
Karnak Armor,01,Leather Cap,849039
Karnak Armor,01,Defender Sword,849039
Karnak Armor,01,Phoenix Down,849039
Karnak Armor,01,Chain Whip,849039
Karnak Armor,01,Crystal Helm,849039
Karnak Armor,01,Giant Drink,849039
Common World 1 Inn,07,Equip Whips,849039
Common World 1 Inn,07,MgcSwrd Lv.2,849039
Common World 1 Inn,07,Geomancer,849039
Common World 1 Inn,07,White Lv.2,849039
Common World 1 Inn,07,None,849039
Common World 1 Inn,07,None,849039
Common World 1 Inn,07,None,849039
Common World 1 Inn,07,None,849039
Karnak Magic 1,00,AquaRake,849039
Karnak Magic 1,00,WhiteWind,849039
Karnak Magic 1,00,Charm,849039
Karnak Magic 1,00,Image,849039
Karnak Magic 1,00,Stop,849039
Karnak Magic 1,00,None,849039
Karnak Magic 1,00,None,849039
Karnak Magic 1,00,None,849039
Karnak Magic 2,07,Dimen Lv.5,849039
Karnak Magic 2,07,Steal,849039
Karnak Magic 2,07,Pray,849039
Karnak Magic 2,07,Combine,849039
Karnak Magic 2,07,None,849039
Karnak Magic 2,07,None,849039
Karnak Magic 2,07,None,849039
Karnak Magic 2,07,None,849039
Karnak Magic 3,00,Mute,849039
Karnak Magic 3,00,Time Slip,849039
Karnak Magic 3,00,Fusion,849039
Karnak Magic 3,00,Levia,849039
Karnak Magic 3,00,Quick,849039
Karnak Magic 3,00,None,849039
Karnak Magic 3,00,None,849039
Karnak Magic 3,00,None,849039
Crescent Weapon,07,Chemist,849039
