shop_name,shop_type,item,seed
Tule Weapon,01,Kotetsu,7599490
Tule Weapon,01,Coral Sword,7599490
Tule Weapon,01,Spear,7599490
Tule Weapon,01,Rod,7599490
Tule Weapon,01,Antidote,7599490
Tule Weapon,01,Soft,7599490
Tule Weapon,01,Tent,7599490
Tule Weapon,01,Cabin,7599490
Tule Armor,01,Staff of Light,7599490
Tule Armor,01,Ice Shield,7599490
Tule Armor,01,Staff,7599490
Tule Armor,01,Giant's Gloves,7599490
Tule Armor,01,Revivify,7599490
Tule Armor,01,TurtleShell,7599490
Tule Armor,01,Antidote,7599490
Tule Armor,01,Soft,7599490
Tule Inn,01,Coronet,7599490
Tule Inn,01,Iron Shield,7599490
Tule Inn,01,AntiMagic Bow,7599490
Tule Inn,01,Glasses,7599490
Tule Inn,01,Maiden's Kiss,7599490
Tule Inn,01,TurtleShell,7599490
Tule Inn,01,LuckMallet,7599490
Tule Inn,01,None,7599490
Tule Magic,01,Mythril Shield,7599490
Tule Magic,01,Elixir,7599490
Tule Magic,01,CopperPlt,7599490
Tule Magic,01,Angel Ring,7599490
Tule Magic,01,Coral Ring,7599490
Tule Magic,01,Magic Lamp,7599490
Tule Magic,01,Protect Drink,7599490
Tule Magic,01,HiPotion,7599490
Carwen Weapon,07,White Lv.5,7599490
Carwen Weapon,07,Summon Lv.2,7599490
Carwen Weapon,07,SwdSlap,7599490
Carwen Weapon,07,Observe,7599490
Carwen Weapon,07,None,7599490
Carwen Weapon,07,None,7599490
Carwen Weapon,07,None,7599490
Carwen Weapon,07,None,7599490
Carwen Armor,00,TinySong,7599490
Carwen Armor,00,Break,7599490
Carwen Armor,00,Break,7599490
Carwen Armor,00,Requiem,7599490
Carwen Armor,00,Slow,7599490
Carwen Armor,00,None,7599490
Carwen Armor,00,None,7599490
Carwen Armor,00,None,7599490
Carwen Inn,00,Vampire,7599490
Carwen Inn,00,Fire2,7599490
Carwen Inn,00,Aero 2,7599490
Carwen Inn,00,Fire2,7599490
Carwen Inn,00,Time Slip,7599490
Carwen Inn,00,None,7599490
Carwen Inn,00,None,7599490
Carwen Inn,00,None,7599490
Carwen Magic,07,Evade,7599490
Carwen Magic,07,MP +10%,7599490
Carwen Magic,07,Dance,7599490
Carwen Magic,07,Equip Swords,7599490
Carwen Magic,07,None,7599490
Carwen Magic,07,None,7599490
Carwen Magic,07,None,7599490
Carwen Magic,07,None,7599490
Worus Weapon,00,Scan,7599490
Worus Weapon,00,Xzone,7599490
Worus Weapon,00,Ramuh,7599490
Worus Weapon,00,None,7599490
Worus Weapon,00,None,7599490
Worus Weapon,00,None,7599490
Worus Weapon,00,None,7599490
Worus Weapon,00,None,7599490
Worus Armor,00,Heal,7599490
Worus Armor,00,Bolt,7599490
Worus Armor,00,Bolt3,7599490
Worus Armor,00,Sleep,7599490
Worus Armor,00,None,7599490
Worus Armor,00,None,7599490
Worus Armor,00,None,7599490
Worus Armor,00,None,7599490
Worus Magic,07,Agility,7599490
Worus Magic,07,Combine,7599490
Worus Magic,07,Equip Rods,7599490
Worus Magic,07,BlackMage,7599490
Worus Magic,07,None,7599490
Worus Magic,07,None,7599490
Worus Magic,07,None,7599490
Worus Magic,07,None,7599490
Karnak Weapon 1,07,White Lv.3,7599490
Karnak Weapon 1,07,Red Lv.1,7599490
Karnak Weapon 1,07,Equip Katana,7599490
Karnak Weapon 1,07,MgcSwrd Lv.4,7599490
Karnak Weapon 1,07,None,7599490
Karnak Weapon 1,07,None,7599490
Karnak Weapon 1,07,None,7599490
Karnak Weapon 1,07,None,7599490
Karnak Weapon 2,07,White Lv.4,7599490
Karnak Weapon 2,07,Revive,7599490
Karnak Weapon 2,07,Pray,7599490
Karnak Weapon 2,07,None,7599490
Karnak Weapon 2,07,None,7599490
Karnak Weapon 2,07,None,7599490
Karnak Weapon 2,07,None,7599490
Karnak Weapon 2,07,None,7599490
Karnak Armor,01,Revivify,7599490
Karnak Armor,01,Wall Ring,7599490
Karnak Armor,01,DarkMatter,7599490
Karnak Armor,01,Mythril Hammer,7599490
Karnak Armor,01,Avis Killer,7599490
Karnak Armor,01,Ice Bow,7599490
Karnak Armor,01,Wizard Rod,7599490
Karnak Armor,01,Flame Shield,7599490
Common World 1 Inn,01,Leather Shield,7599490
Common World 1 Inn,01,Wall Ring,7599490
Common World 1 Inn,01,RuneEdge,7599490
Common World 1 Inn,01,Gaia Gear,7599490
Common World 1 Inn,01,Rainbow Dress,7599490
Common World 1 Inn,01,Eyedrop,7599490
Common World 1 Inn,01,Fire Bow,7599490
Common World 1 Inn,01,Battle Axe,7599490
Karnak Magic 1,07,Control,7599490
Karnak Magic 1,07,Bard,7599490
Karnak Magic 1,07,Dimen Lv.1,7599490
Karnak Magic 1,07,Catch,7599490
Karnak Magic 1,07,None,7599490
Karnak Magic 1,07,None,7599490
Karnak Magic 1,07,None,7599490
Karnak Magic 1,07,None,7599490
Karnak Magic 2,01,Murasume,7599490
Karnak Magic 2,01,TurtleShell,7599490
Karnak Magic 2,01,Cursed Ring,7599490
Karnak Magic 2,01,Forged,7599490
Karnak Magic 2,01,ManEater,7599490
Karnak Magic 2,01,BeastKiller,7599490
Karnak Magic 2,01,Epee Sword,7599490
Karnak Magic 2,01,DiamndPlt,7599490
Karnak Magic 3,00,Ice3,7599490
Karnak Magic 3,00,Qrter,7599490
Karnak Magic 3,00,Demi,7599490
Karnak Magic 3,00,Charm,7599490
Karnak Magic 3,00,Psych,7599490
Karnak Magic 3,00,None,7599490
Karnak Magic 3,00,None,7599490
Karnak Magic 3,00,None,7599490
Crescent Weapon,01,Mythril Sword,7599490
Crescent Weapon,01,Speed Drink,7599490
Crescent Weapon,01,Golden Armor,7599490
Crescent Weapon,01,Pinwheel,7599490
Crescent Weapon,01,Cabin,7599490
Crescent Weapon,01,None,7599490
Crescent Weapon,01,None,7599490
Crescent Weapon,01,None,7599490
Crescent Armor,07,MgcSwrd Lv.7,7599490
Crescent Armor,07,Steal,7599490
Crescent Armor,07,None,7599490
Crescent Armor,07,None,7599490
Crescent Armor,07,None,7599490
Crescent Armor,07,None,7599490
Crescent Armor,07,None,7599490
Crescent Armor,07,None,7599490
Istory Relic,01,Rune Axe,7599490
Istory Relic,01,Speed Drink,7599490
Istory Relic,01,Mythril Spear,7599490
Istory Relic,01,Mythril Hammer,7599490
Istory Relic,01,Ether,7599490
Istory Relic,01,Elixir,7599490
Istory Relic,01,Phoenix Down,7599490
Istory Relic,01,Eyedrop,7599490
Jacole Weapon,00,Crbnkl,7599490
Jacole Weapon,00,Power,7599490
Jacole Weapon,00,Titan,7599490
Jacole Weapon,00,Life2,7599490
Jacole Weapon,00,Reset,7599490
Jacole Weapon,00,None,7599490
Jacole Weapon,00,None,7599490
Jacole Weapon,00,None,7599490
Jacole Armor,01,LuckMallet,7599490
Jacole Armor,01,Thief's Glove,7599490
Jacole Armor,01,Coronet,7599490
Jacole Armor,01,Chain Whip,7599490
Jacole Armor,01,Tent,7599490
Jacole Armor,01,None,7599490
Jacole Armor,01,None,7599490
Jacole Armor,01,None,7599490
Common World 2 Inn 1,00,Shiva,7599490
Common World 2 Inn 1,00,Antdt,7599490
Common World 2 Inn 1,00,Regen,7599490
Common World 2 Inn 1,00,Bolt,7599490
Common World 2 Inn 1,00,Roulette,7599490
Common World 2 Inn 1,00,None,7599490
Common World 2 Inn 1,00,None,7599490
Common World 2 Inn 1,00,None,7599490
Lix Guild,01,Pinwheel,7599490
Lix Guild,01,Yoichi Bow,7599490
Lix Guild,01,Earth Bell,7599490
Lix Guild,01,Diamond Armlet,7599490
Lix Guild,01,DarkHood,7599490
Lix Guild,01,Ether,7599490
Lix Guild,01,None,7599490
Lix Guild,01,None,7599490
Lix Armor,07,Summoner,7599490
Lix Armor,07,None,7599490
Lix Armor,07,None,7599490
Lix Armor,07,None,7599490
Lix Armor,07,None,7599490
Lix Armor,07,None,7599490
Lix Armor,07,None,7599490
