shop_name,shop_type,item,seed
Tule Weapon,00,Golem,9678878
Tule Weapon,00,Cure3,9678878
Tule Weapon,00,None,9678878
Tule Weapon,00,None,9678878
Tule Weapon,00,None,9678878
Tule Weapon,00,None,9678878
Tule Weapon,00,None,9678878
Tule Weapon,00,None,9678878
Tule Armor,01,Power Drink,9678878
Tule Armor,01,Running Shoes,9678878
Tule Armor,01,Mythril Sword,9678878
Tule Armor,01,Diamond Shield,9678878
Tule Armor,01,Revivify,9678878
Tule Armor,01,Antidote,9678878
Tule Armor,01,None,9678878
Tule Armor,01,None,9678878
Tule Inn,01,RegalCut,9678878
Tule Inn,01,Artemis Bow,9678878
Tule Inn,01,Ribbon,9678878
Tule Inn,01,Diamond Armlet,9678878
Tule Inn,01,Revivify,9678878
Tule Inn,01,Antidote,9678878
Tule Inn,01,None,9678878
Tule Inn,01,None,9678878
Tule Magic,01,Gaia Gear,9678878
Tule Magic,01,Lamia's Harp,9678878
Tule Magic,01,Golden Armor,9678878
Tule Magic,01,Orialcon,9678878
Tule Magic,01,Ether,9678878
Tule Magic,01,Tent,9678878
Tule Magic,01,None,9678878
Tule Magic,01,None,9678878
Carwen Weapon,00,Hero,9678878
Carwen Weapon,00,Drain,9678878
Carwen Weapon,00,Fire3,9678878
Carwen Weapon,00,None,9678878
Carwen Weapon,00,None,9678878
Carwen Weapon,00,None,9678878
Carwen Weapon,00,None,9678878
Carwen Weapon,00,None,9678878
Carwen Armor,01,Morning Star,9678878
Carwen Armor,01,Plumed Hat,9678878
Carwen Armor,01,DarkSuit,9678878
Carwen Armor,01,Defender Sword,9678878
Carwen Armor,01,Stealth Suit,9678878
Carwen Armor,01,HiPotion,9678878
Carwen Armor,01,Elixir,9678878
Carwen Armor,01,Phoenix Down,9678878
Carwen Inn,01,Gungnir,9678878
Carwen Inn,01,Angel Gwn,9678878
Carwen Inn,01,Golden Helm,9678878
Carwen Inn,01,Rod,9678878
Carwen Inn,01,White Robe,9678878
Carwen Inn,01,Power Wrist,9678878
Carwen Inn,01,Thunder Bow,9678878
Carwen Inn,01,DarkMatter,9678878
Carwen Magic,07,White Lv.2,9678878
Carwen Magic,07,Red Lv.3,9678878
Carwen Magic,07,Dimen Lv.4,9678878
Carwen Magic,07,Equip Armors,9678878
Carwen Magic,07,None,9678878
Carwen Magic,07,None,9678878
Carwen Magic,07,None,9678878
Carwen Magic,07,None,9678878
Worus Weapon,01,Giant's Axe,9678878
Worus Weapon,01,Enhancer,9678878
Worus Weapon,01,Drain Sword,9678878
Worus Weapon,01,Training Suit,9678878
Worus Weapon,01,Phoenix Down,9678878
Worus Weapon,01,TurtleShell,9678878
Worus Weapon,01,Tent,9678878
Worus Weapon,01,None,9678878
Worus Armor,00,Bolt,9678878
Worus Armor,00,Cure,9678878
Worus Armor,00,Bolt3,9678878
Worus Armor,00,Condemn,9678878
Worus Armor,00,Xzone,9678878
Worus Armor,00,None,9678878
Worus Armor,00,None,9678878
Worus Armor,00,None,9678878
Worus Magic,07,White Lv.6,9678878
Worus Magic,07,MgcSwrd Lv.7,9678878
Worus Magic,07,MP +10%,9678878
Worus Magic,07,Equip Harps,9678878
Worus Magic,07,None,9678878
Worus Magic,07,None,9678878
Worus Magic,07,None,9678878
Worus Magic,07,None,9678878
Karnak Weapon 1,07,White Lv.4,9678878
Karnak Weapon 1,07,Dimen Lv.6,9678878
Karnak Weapon 1,07,Brawl,9678878
Karnak Weapon 1,07,HP +30%,9678878
Karnak Weapon 1,07,None,9678878
