shop_name,shop_type,item,seed
Tule Weapon,01,ManEater,7281080
Tule Weapon,01,Defender Sword,7281080
Tule Weapon,01,Cursed Ring,7281080
Tule Weapon,01,Bronze Shield,7281080
Tule Weapon,01,Potion,7281080
Tule Weapon,01,Potion,7281080
Tule Weapon,01,HiPotion,7281080
Tule Weapon,01,Tent,7281080
Tule Armor,00,Titan,7281080
Tule Armor,00,Mute,7281080
Tule Armor,00,Love,7281080
Tule Armor,00,None,7281080
Tule Armor,00,None,7281080
Tule Armor,00,None,7281080
Tule Armor,00,None,7281080
Tule Armor,00,None,7281080
Tule Inn,07,Brawl,7281080
Tule Inn,07,Freelancer,7281080
Tule Inn,07,None,7281080
Tule Inn,07,None,7281080
Tule Inn,07,None,7281080
Tule Inn,07,None,7281080
Tule Inn,07,None,7281080
Tule Inn,07,None,7281080
Tule Magic,01,Lamia's Tiara,7281080
Tule Magic,01,Magus,7281080
Tule Magic,01,Genji Shield,7281080
Tule Magic,01,Mythril Staff,7281080
Tule Magic,01,Mythril Glove,7281080
Tule Magic,01,Full Moon,7281080
Tule Magic,01,Ether,7281080
Tule Magic,01,None,7281080
Carwen Weapon,07,Pray,7281080
Carwen Weapon,07,Aim,7281080
Carwen Weapon,07,Equip Bows,7281080
Carwen Weapon,07,MgcSwrd Lv.7,7281080
Carwen Weapon,07,None,7281080
Carwen Weapon,07,None,7281080
Carwen Weapon,07,None,7281080
Carwen Weapon,07,None,7281080
Carwen Armor,01,White Robe,7281080
Carwen Armor,01,Enhancer,7281080
Carwen Armor,01,Flail,7281080
Carwen Armor,01,Wizard Rod,7281080
Carwen Armor,01,Partisan,7281080
Carwen Armor,01,Revivify,7281080
Carwen Armor,01,Cabin,7281080
Carwen Armor,01,None,7281080
Carwen Inn,07,Summon Lv.1,7281080
Carwen Inn,07,Dimen Lv.3,7281080
Carwen Inn,07,BlackMage,7281080
Carwen Inn,07,Capture,7281080
Carwen Inn,07,None,7281080
Carwen Inn,07,None,7281080
Carwen Inn,07,None,7281080
Carwen Inn,07,None,7281080
Carwen Magic,01,War Hammer,7281080
Carwen Magic,01,Silk robe,7281080
Carwen Magic,01,Forged,7281080
Carwen Magic,01,Bard's Surplice,7281080
Carwen Magic,01,Power Drink,7281080
Carwen Magic,01,Lamia's Harp,7281080
Carwen Magic,01,Rod,7281080
Carwen Magic,01,Ether,7281080
Worus Weapon,01,Defender Sword,7281080
Worus Weapon,01,Gold Hairpin,7281080
Worus Weapon,01,Golden Armor,7281080
Worus Weapon,01,Guardian,7281080
Worus Weapon,01,Maiden's Kiss,7281080
Worus Weapon,01,TurtleShell,7281080
Worus Weapon,01,Antidote,7281080
Worus Weapon,01,None,7281080
Worus Armor,01,Iron Armor,7281080
Worus Armor,01,Air Lance,7281080
Worus Armor,01,Wonder Wand,7281080
Worus Armor,01,Bronze Helm,7281080
Worus Armor,01,Red Shoes,7281080
Worus Armor,01,OmegaMedl,7281080
Worus Armor,01,Antidote,7281080
Worus Armor,01,LuckMallet,7281080
Worus Magic,00,Armor,7281080
Worus Magic,00,Bio,7281080
Worus Magic,00,Syldra,7281080
