shop_name,shop_type,item,seed
Tule Weapon,01,Katana,7998281
Tule Weapon,01,DarkSuit,7998281
Tule Weapon,01,Stealth Suit,7998281
Tule Weapon,01,Javelin,7998281
Tule Weapon,01,Potion,7998281
Tule Weapon,01,Elixir,7998281
Tule Weapon,01,LuckMallet,7998281
Tule Weapon,01,Tent,7998281
Tule Armor,00,Dispel,7998281
Tule Armor,00,Ice2,7998281
Tule Armor,00,Hast2,7998281
Tule Armor,00,None,7998281
Tule Armor,00,None,7998281
Tule Armor,00,None,7998281
Tule Armor,00,None,7998281
Tule Armor,00,None,7998281
Tule Inn,00,Fire3,7998281
Tule Inn,00,Doom,7998281
Tule Inn,00,None,7998281
Tule Inn,00,None,7998281
Tule Inn,00,None,7998281
Tule Inn,00,None,7998281
Tule Inn,00,None,7998281
Tule Inn,00,None,7998281
Tule Magic,07,Analyze,7998281
Tule Magic,07,BlueMage,7998281
Tule Magic,07,Red Lv.1,7998281
Tule Magic,07,Escape,7998281
Tule Magic,07,None,7998281
Tule Magic,07,None,7998281
Tule Magic,07,None,7998281
Tule Magic,07,None,7998281
Carwen Weapon,01,GrnBeret,7998281
Carwen Weapon,01,Guardian,7998281
Carwen Weapon,01,IceBrand,7998281
Carwen Weapon,01,Running Shoes,7998281
Carwen Weapon,01,Potion,7998281
Carwen Weapon,01,Maiden's Kiss,7998281
Carwen Weapon,01,TurtleShell,7998281
Carwen Weapon,01,Eyedrop,7998281
Carwen Armor,01,Yoichi Bow,7998281
Carwen Armor,01,Tiger Mask,7998281
Carwen Armor,01,Shoat,7998281
Carwen Armor,01,Defender Sword,7998281
Carwen Armor,01,Angel Gwn,7998281
Carwen Armor,01,Potion,7998281
Carwen Armor,01,Antidote,7998281
Carwen Armor,01,Cabin,7998281
Carwen Inn,01,Gale Bow,7998281
Carwen Inn,01,Trident,7998281
Carwen Inn,01,Eyedrop,7998281
Carwen Inn,01,Whip,7998281
Carwen Inn,01,Sage's Staff,7998281
Carwen Inn,01,Wind Spear,7998281
Carwen Inn,01,Coral Ring,7998281
Carwen Inn,01,Javelin,7998281
Carwen Magic,00,Bolt,7998281
Carwen Magic,00,Void,7998281
Carwen Magic,00,Venom,7998281
Carwen Magic,00,Roulette,7998281
Carwen Magic,00,Condemn,7998281
Carwen Magic,00,None,7998281
Carwen Magic,00,None,7998281
Carwen Magic,00,None,7998281
Worus Weapon,00,Bersk,7998281
Worus Weapon,00,L4 Qrter,7998281
Worus Weapon,00,Stop,7998281
Worus Weapon,00,None,7998281
Worus Weapon,00,None,7998281
Worus Weapon,00,None,7998281
Worus Weapon,00,None,7998281
Worus Weapon,00,None,7998281
Worus Armor,07,MgcSwrd Lv.6,7998281
Worus Armor,07,Dimen Lv.4,7998281
Worus Armor,07,RedMage,7998281
Worus Armor,07,MP +10%,7998281
Worus Armor,07,None,7998281
Worus Armor,07,None,7998281
Worus Armor,07,None,7998281
Worus Armor,07,None,7998281
Worus Magic,07,Dimen Lv.3,7998281
Worus Magic,07,Revive,7998281
Worus Magic,07,Capture,7998281
Worus Magic,07,Red Lv.2,7998281
Worus Magic,07,None,7998281
Worus Magic,07,None,7998281
Worus Magic,07,None,7998281
Worus Magic,07,None,7998281
Karnak Weapon 1,07,Bard,7998281
Karnak Weapon 1,07,Summon Lv.2,7998281
Karnak Weapon 1,07,Aim,7998281
Karnak Weapon 1,07,Equip Rods,7998281
Karnak Weapon 1,07,None,7998281
Karnak Weapon 1,07,None,7998281
Karnak Weapon 1,07,None,7998281
Karnak Weapon 1,07,None,7998281
Karnak Weapon 2,00,Power,7998281
Karnak Weapon 2,00,Meteo,7998281
